vocabulary size: 226
n tunes: 4083
n train tunes: 3891.0
n validation tunes: 192.0
14346/10943 (epoch 117.983) train_loss=460.91912842 time/batch=1.06s
14347/10943 (epoch 117.991) train_loss=381.13482666 time/batch=0.94s
14348/10943 (epoch 117.999) train_loss=171.99160767 time/batch=0.49s
14349/10943 (epoch 118.008) train_loss=517.41003418 time/batch=1.19s
14350/10943 (epoch 118.016) train_loss=361.59939575 time/batch=0.92s
14351/10943 (epoch 118.024) train_loss=225.86807251 time/batch=0.59s
14352/10943 (epoch 118.032) train_loss=220.10308838 time/batch=0.53s
14353/10943 (epoch 118.041) train_loss=451.16470337 time/batch=1.02s
14354/10943 (epoch 118.049) train_loss=288.58306885 time/batch=0.74s
14355/10943 (epoch 118.057) train_loss=193.78053284 time/batch=0.49s
14356/10943 (epoch 118.065) train_loss=740.68011475 time/batch=3.02s
14357/10943 (epoch 118.074) train_loss=126.91021729 time/batch=0.61s
14358/10943 (epoch 118.082) train_loss=315.01654053 time/batch=0.75s
14359/10943 (epoch 118.090) train_loss=455.91156006 time/batch=1.06s
14360/10943 (epoch 118.098) train_loss=286.38079834 time/batch=0.70s
14361/10943 (epoch 118.106) train_loss=524.99359131 time/batch=1.18s
14362/10943 (epoch 118.115) train_loss=338.11260986 time/batch=0.87s
14363/10943 (epoch 118.123) train_loss=490.87164307 time/batch=1.16s
14364/10943 (epoch 118.131) train_loss=221.17395020 time/batch=0.60s
14365/10943 (epoch 118.139) train_loss=372.38842773 time/batch=0.89s
14366/10943 (epoch 118.148) train_loss=148.33544922 time/batch=0.41s
14367/10943 (epoch 118.156) train_loss=404.21728516 time/batch=1.01s
14368/10943 (epoch 118.164) train_loss=208.28587341 time/batch=0.56s
14369/10943 (epoch 118.172) train_loss=354.16296387 time/batch=0.81s
14370/10943 (epoch 118.180) train_loss=399.62567139 time/batch=0.94s
14371/10943 (epoch 118.189) train_loss=160.49017334 time/batch=0.46s
14372/10943 (epoch 118.197) train_loss=145.07623291 time/batch=0.36s
14373/10943 (epoch 118.205) train_loss=474.60864258 time/batch=1.07s
14374/10943 (epoch 118.213) train_loss=388.90979004 time/batch=0.98s
14375/10943 (epoch 118.222) train_loss=261.69842529 time/batch=0.67s
14376/10943 (epoch 118.230) train_loss=296.14587402 time/batch=0.73s
14377/10943 (epoch 118.238) train_loss=239.67803955 time/batch=0.58s
14378/10943 (epoch 118.246) train_loss=155.78359985 time/batch=0.39s
14379/10943 (epoch 118.254) train_loss=309.60485840 time/batch=0.70s
14380/10943 (epoch 118.263) train_loss=133.37780762 time/batch=0.36s
14381/10943 (epoch 118.271) train_loss=137.11105347 time/batch=0.32s
14382/10943 (epoch 118.279) train_loss=250.76173401 time/batch=0.58s
14383/10943 (epoch 118.287) train_loss=314.17895508 time/batch=0.76s
14384/10943 (epoch 118.296) train_loss=230.80065918 time/batch=0.61s
14385/10943 (epoch 118.304) train_loss=331.15579224 time/batch=0.78s
14386/10943 (epoch 118.312) train_loss=295.09155273 time/batch=0.71s
14387/10943 (epoch 118.320) train_loss=284.77850342 time/batch=0.69s
14388/10943 (epoch 118.328) train_loss=178.50311279 time/batch=0.44s
14389/10943 (epoch 118.337) train_loss=270.79858398 time/batch=0.62s
14390/10943 (epoch 118.345) train_loss=242.89312744 time/batch=0.58s
14391/10943 (epoch 118.353) train_loss=312.96154785 time/batch=0.71s
14392/10943 (epoch 118.361) train_loss=306.76290894 time/batch=0.75s
14393/10943 (epoch 118.370) train_loss=405.86526489 time/batch=1.10s
14394/10943 (epoch 118.378) train_loss=290.24780273 time/batch=0.75s
14395/10943 (epoch 118.386) train_loss=219.55578613 time/batch=0.55s
14396/10943 (epoch 118.394) train_loss=237.50459290 time/batch=0.56s
14397/10943 (epoch 118.402) train_loss=201.93676758 time/batch=0.49s
14398/10943 (epoch 118.411) train_loss=229.45582581 time/batch=0.56s
14399/10943 (epoch 118.419) train_loss=387.27450562 time/batch=0.88s
14400/10943 (epoch 118.427) train_loss=154.29617310 time/batch=0.42s
14401/10943 (epoch 118.435) train_loss=352.08837891 time/batch=0.81s
14402/10943 (epoch 118.444) train_loss=242.52090454 time/batch=0.63s
14403/10943 (epoch 118.452) train_loss=150.82832336 time/batch=0.42s
14404/10943 (epoch 118.460) train_loss=158.89524841 time/batch=0.42s
14405/10943 (epoch 118.468) train_loss=203.81936646 time/batch=0.48s
14406/10943 (epoch 118.476) train_loss=277.88104248 time/batch=0.66s
14407/10943 (epoch 118.485) train_loss=314.82586670 time/batch=0.79s
14408/10943 (epoch 118.493) train_loss=237.63670349 time/batch=0.61s
14409/10943 (epoch 118.501) train_loss=413.63851929 time/batch=0.92s
14410/10943 (epoch 118.509) train_loss=339.03073120 time/batch=0.84s
14411/10943 (epoch 118.518) train_loss=380.05712891 time/batch=0.95s
14412/10943 (epoch 118.526) train_loss=338.68542480 time/batch=0.83s
14413/10943 (epoch 118.534) train_loss=342.01489258 time/batch=0.86s
14414/10943 (epoch 118.542) train_loss=273.02825928 time/batch=0.67s
14415/10943 (epoch 118.551) train_loss=199.59822083 time/batch=0.51s
14416/10943 (epoch 118.559) train_loss=193.59403992 time/batch=0.47s
14417/10943 (epoch 118.567) train_loss=314.96377563 time/batch=0.77s
14418/10943 (epoch 118.575) train_loss=310.55706787 time/batch=0.81s
14419/10943 (epoch 118.583) train_loss=288.35659790 time/batch=0.73s
14420/10943 (epoch 118.592) train_loss=236.38389587 time/batch=0.58s
14421/10943 (epoch 118.600) train_loss=187.61834717 time/batch=0.48s
14422/10943 (epoch 118.608) train_loss=327.35699463 time/batch=0.83s
14423/10943 (epoch 118.616) train_loss=216.92181396 time/batch=0.58s
14424/10943 (epoch 118.625) train_loss=232.16818237 time/batch=0.57s
14425/10943 (epoch 118.633) train_loss=286.11026001 time/batch=0.71s
14426/10943 (epoch 118.641) train_loss=208.48193359 time/batch=0.57s
14427/10943 (epoch 118.649) train_loss=243.74461365 time/batch=0.59s
14428/10943 (epoch 118.657) train_loss=281.75000000 time/batch=0.65s
14429/10943 (epoch 118.666) train_loss=263.17889404 time/batch=0.64s
14430/10943 (epoch 118.674) train_loss=282.83132935 time/batch=0.65s
14431/10943 (epoch 118.682) train_loss=319.69403076 time/batch=0.75s
14432/10943 (epoch 118.690) train_loss=243.89251709 time/batch=0.64s
14433/10943 (epoch 118.699) train_loss=273.39123535 time/batch=0.66s
14434/10943 (epoch 118.707) train_loss=241.59776306 time/batch=0.66s
14435/10943 (epoch 118.715) train_loss=299.23413086 time/batch=0.76s
setting learning rate to 0.0005792
14436/10943 (epoch 118.723) train_loss=246.10928345 time/batch=0.62s
14437/10943 (epoch 118.731) train_loss=706.38494873 time/batch=1.56s
14438/10943 (epoch 118.740) train_loss=452.83874512 time/batch=1.11s
14439/10943 (epoch 118.748) train_loss=434.80340576 time/batch=1.06s
14440/10943 (epoch 118.756) train_loss=317.66156006 time/batch=0.82s
14441/10943 (epoch 118.764) train_loss=480.78222656 time/batch=1.13s
14442/10943 (epoch 118.773) train_loss=584.72314453 time/batch=1.34s
14443/10943 (epoch 118.781) train_loss=583.02160645 time/batch=1.41s
14444/10943 (epoch 118.789) train_loss=300.46459961 time/batch=0.79s
14445/10943 (epoch 118.797) train_loss=458.56021118 time/batch=1.13s
14446/10943 (epoch 118.805) train_loss=521.55871582 time/batch=1.22s
14447/10943 (epoch 118.814) train_loss=233.67874146 time/batch=0.63s
14448/10943 (epoch 118.822) train_loss=564.83044434 time/batch=1.37s
14449/10943 (epoch 118.830) train_loss=415.08963013 time/batch=1.03s
14450/10943 (epoch 118.838) train_loss=503.33227539 time/batch=1.22s
14451/10943 (epoch 118.847) train_loss=308.51712036 time/batch=0.81s
14452/10943 (epoch 118.855) train_loss=954.09606934 time/batch=3.06s
14453/10943 (epoch 118.863) train_loss=560.07250977 time/batch=1.68s
14454/10943 (epoch 118.871) train_loss=237.29434204 time/batch=0.69s
14455/10943 (epoch 118.879) train_loss=184.17156982 time/batch=0.46s
14456/10943 (epoch 118.888) train_loss=567.98352051 time/batch=1.56s
14457/10943 (epoch 118.896) train_loss=129.23400879 time/batch=0.45s
14458/10943 (epoch 118.904) train_loss=251.92166138 time/batch=0.57s
14459/10943 (epoch 118.912) train_loss=509.05255127 time/batch=1.58s
14460/10943 (epoch 118.921) train_loss=180.38275146 time/batch=0.56s
14461/10943 (epoch 118.929) train_loss=167.59489441 time/batch=0.41s
14462/10943 (epoch 118.937) train_loss=522.48437500 time/batch=1.62s
14463/10943 (epoch 118.945) train_loss=115.33981323 time/batch=0.42s
14464/10943 (epoch 118.953) train_loss=406.57299805 time/batch=0.91s
14465/10943 (epoch 118.962) train_loss=314.07452393 time/batch=0.82s
14466/10943 (epoch 118.970) train_loss=382.00762939 time/batch=0.88s
14467/10943 (epoch 118.978) train_loss=204.43096924 time/batch=0.53s
14468/10943 (epoch 118.986) train_loss=326.89428711 time/batch=0.77s
14469/10943 (epoch 118.995) train_loss=159.63308716 time/batch=0.41s
14470/10943 (epoch 119.003) train_loss=319.67266846 time/batch=0.72s
14471/10943 (epoch 119.011) train_loss=380.56890869 time/batch=0.92s
14472/10943 (epoch 119.019) train_loss=305.24151611 time/batch=0.79s
14473/10943 (epoch 119.027) train_loss=124.25389099 time/batch=0.33s
14474/10943 (epoch 119.036) train_loss=395.17306519 time/batch=0.88s
14475/10943 (epoch 119.044) train_loss=279.15686035 time/batch=0.71s
14476/10943 (epoch 119.052) train_loss=132.17425537 time/batch=0.36s
14477/10943 (epoch 119.060) train_loss=223.51293945 time/batch=0.51s
14478/10943 (epoch 119.069) train_loss=136.64424133 time/batch=0.35s
14479/10943 (epoch 119.077) train_loss=308.45727539 time/batch=0.69s
14480/10943 (epoch 119.085) train_loss=343.91656494 time/batch=0.83s
14481/10943 (epoch 119.093) train_loss=298.69714355 time/batch=0.75s
14482/10943 (epoch 119.102) train_loss=143.02249146 time/batch=0.38s
14483/10943 (epoch 119.110) train_loss=439.08505249 time/batch=0.93s
14484/10943 (epoch 119.118) train_loss=270.82232666 time/batch=0.67s
14485/10943 (epoch 119.126) train_loss=437.89782715 time/batch=0.99s
14486/10943 (epoch 119.134) train_loss=338.64318848 time/batch=0.85s
14487/10943 (epoch 119.143) train_loss=199.83094788 time/batch=0.55s
14488/10943 (epoch 119.151) train_loss=211.56031799 time/batch=0.49s
14489/10943 (epoch 119.159) train_loss=161.72370911 time/batch=0.40s
14490/10943 (epoch 119.167) train_loss=308.02239990 time/batch=0.76s
14491/10943 (epoch 119.176) train_loss=283.36572266 time/batch=0.67s
14492/10943 (epoch 119.184) train_loss=151.55152893 time/batch=0.38s
14493/10943 (epoch 119.192) train_loss=274.68194580 time/batch=0.65s
14494/10943 (epoch 119.200) train_loss=147.69146729 time/batch=0.41s
14495/10943 (epoch 119.208) train_loss=312.86065674 time/batch=0.77s
14496/10943 (epoch 119.217) train_loss=342.68530273 time/batch=0.85s
14497/10943 (epoch 119.225) train_loss=179.31753540 time/batch=0.46s
14498/10943 (epoch 119.233) train_loss=192.61831665 time/batch=0.46s
14499/10943 (epoch 119.241) train_loss=244.01541138 time/batch=0.58s
14500/10943 (epoch 119.250) train_loss=376.67358398 time/batch=0.89s
14501/10943 (epoch 119.258) train_loss=379.33026123 time/batch=0.91s
14502/10943 (epoch 119.266) train_loss=274.83227539 time/batch=0.70s
14503/10943 (epoch 119.274) train_loss=358.79089355 time/batch=0.85s
14504/10943 (epoch 119.282) train_loss=221.71427917 time/batch=0.58s
14505/10943 (epoch 119.291) train_loss=179.51661682 time/batch=0.45s
14506/10943 (epoch 119.299) train_loss=225.66207886 time/batch=0.52s
14507/10943 (epoch 119.307) train_loss=442.30587769 time/batch=1.02s
14508/10943 (epoch 119.315) train_loss=241.43461609 time/batch=0.66s
14509/10943 (epoch 119.324) train_loss=140.53396606 time/batch=0.37s
14510/10943 (epoch 119.332) train_loss=384.22018433 time/batch=0.89s
14511/10943 (epoch 119.340) train_loss=267.54772949 time/batch=0.68s
14512/10943 (epoch 119.348) train_loss=281.61291504 time/batch=0.66s
14513/10943 (epoch 119.356) train_loss=118.19180298 time/batch=0.33s
14514/10943 (epoch 119.365) train_loss=177.61973572 time/batch=0.43s
14515/10943 (epoch 119.373) train_loss=337.89202881 time/batch=0.74s
14516/10943 (epoch 119.381) train_loss=192.08120728 time/batch=0.49s
14517/10943 (epoch 119.389) train_loss=296.35342407 time/batch=0.71s
14518/10943 (epoch 119.398) train_loss=407.19195557 time/batch=0.99s
14519/10943 (epoch 119.406) train_loss=196.83322144 time/batch=0.53s
14520/10943 (epoch 119.414) train_loss=293.62792969 time/batch=0.75s
14521/10943 (epoch 119.422) train_loss=218.72671509 time/batch=0.56s
14522/10943 (epoch 119.430) train_loss=219.23013306 time/batch=0.55s
14523/10943 (epoch 119.439) train_loss=350.09716797 time/batch=0.81s
14524/10943 (epoch 119.447) train_loss=257.48599243 time/batch=0.65s
14525/10943 (epoch 119.455) train_loss=234.57344055 time/batch=0.58s
14526/10943 (epoch 119.463) train_loss=239.73892212 time/batch=0.61s
14527/10943 (epoch 119.472) train_loss=301.48562622 time/batch=0.69s
14528/10943 (epoch 119.480) train_loss=163.74313354 time/batch=0.43s
14529/10943 (epoch 119.488) train_loss=186.23803711 time/batch=0.45s
14530/10943 (epoch 119.496) train_loss=274.78253174 time/batch=0.65s
14531/10943 (epoch 119.504) train_loss=353.87393188 time/batch=0.84s
14532/10943 (epoch 119.513) train_loss=308.60372925 time/batch=0.72s
14533/10943 (epoch 119.521) train_loss=369.93988037 time/batch=0.97s
14534/10943 (epoch 119.529) train_loss=362.82534790 time/batch=0.87s
14535/10943 (epoch 119.537) train_loss=212.84539795 time/batch=0.54s
14536/10943 (epoch 119.546) train_loss=244.19183350 time/batch=0.60s
14537/10943 (epoch 119.554) train_loss=354.59167480 time/batch=0.85s
14538/10943 (epoch 119.562) train_loss=287.20776367 time/batch=0.69s
14539/10943 (epoch 119.570) train_loss=243.90411377 time/batch=0.60s
14540/10943 (epoch 119.579) train_loss=319.41436768 time/batch=0.78s
14541/10943 (epoch 119.587) train_loss=252.13046265 time/batch=0.65s
14542/10943 (epoch 119.595) train_loss=290.04537964 time/batch=0.68s
14543/10943 (epoch 119.603) train_loss=236.94487000 time/batch=0.59s
14544/10943 (epoch 119.611) train_loss=298.09307861 time/batch=0.71s
14545/10943 (epoch 119.620) train_loss=348.03948975 time/batch=0.86s
14546/10943 (epoch 119.628) train_loss=330.65136719 time/batch=0.83s
14547/10943 (epoch 119.636) train_loss=278.43551636 time/batch=0.70s
14548/10943 (epoch 119.644) train_loss=108.66038513 time/batch=0.33s
14549/10943 (epoch 119.653) train_loss=265.52703857 time/batch=0.61s
14550/10943 (epoch 119.661) train_loss=266.82653809 time/batch=0.63s
14551/10943 (epoch 119.669) train_loss=304.19659424 time/batch=0.77s
14552/10943 (epoch 119.677) train_loss=244.59301758 time/batch=0.64s
14553/10943 (epoch 119.685) train_loss=209.63757324 time/batch=0.56s
14554/10943 (epoch 119.694) train_loss=145.81237793 time/batch=0.37s
14555/10943 (epoch 119.702) train_loss=257.68130493 time/batch=0.68s
14556/10943 (epoch 119.710) train_loss=220.76898193 time/batch=0.71s
setting learning rate to 0.0005618
  saved to metadata/gru_dropout-9_nov_folkwiki-20181207-173447_epoch75.pkl
14557/10943 (epoch 119.718) train_loss=784.77563477 time/batch=1.90s
14558/10943 (epoch 119.727) train_loss=106.64102936 time/batch=0.42s
14559/10943 (epoch 119.735) train_loss=495.53747559 time/batch=1.08s
14560/10943 (epoch 119.743) train_loss=520.81433105 time/batch=1.20s
14561/10943 (epoch 119.751) train_loss=303.85052490 time/batch=0.77s
14562/10943 (epoch 119.759) train_loss=785.28057861 time/batch=2.00s
14563/10943 (epoch 119.768) train_loss=283.31188965 time/batch=0.79s
14564/10943 (epoch 119.776) train_loss=153.40014648 time/batch=0.40s
14565/10943 (epoch 119.784) train_loss=200.28201294 time/batch=0.46s
14566/10943 (epoch 119.792) train_loss=187.70016479 time/batch=0.43s
14567/10943 (epoch 119.801) train_loss=612.56152344 time/batch=1.25s
14568/10943 (epoch 119.809) train_loss=415.61987305 time/batch=1.01s
14569/10943 (epoch 119.817) train_loss=600.78668213 time/batch=1.33s
14570/10943 (epoch 119.825) train_loss=431.52941895 time/batch=1.00s
14571/10943 (epoch 119.833) train_loss=395.33599854 time/batch=0.92s
14572/10943 (epoch 119.842) train_loss=459.76385498 time/batch=1.03s
14573/10943 (epoch 119.850) train_loss=241.72851562 time/batch=0.62s
14574/10943 (epoch 119.858) train_loss=604.72497559 time/batch=1.37s
14575/10943 (epoch 119.866) train_loss=380.22756958 time/batch=0.93s
14576/10943 (epoch 119.875) train_loss=567.70593262 time/batch=1.21s
14577/10943 (epoch 119.883) train_loss=492.62908936 time/batch=1.19s
14578/10943 (epoch 119.891) train_loss=322.21322632 time/batch=0.76s
14579/10943 (epoch 119.899) train_loss=616.10076904 time/batch=1.47s
14580/10943 (epoch 119.907) train_loss=510.24060059 time/batch=1.27s
14581/10943 (epoch 119.916) train_loss=299.13375854 time/batch=0.72s
14582/10943 (epoch 119.924) train_loss=208.33190918 time/batch=0.50s
14583/10943 (epoch 119.932) train_loss=231.83131409 time/batch=0.54s
14584/10943 (epoch 119.940) train_loss=479.63598633 time/batch=1.03s
14585/10943 (epoch 119.949) train_loss=394.34124756 time/batch=0.92s
14586/10943 (epoch 119.957) train_loss=141.87158203 time/batch=0.38s
14587/10943 (epoch 119.965) train_loss=437.96340942 time/batch=0.95s
14588/10943 (epoch 119.973) train_loss=796.81994629 time/batch=3.06s
14589/10943 (epoch 119.981) train_loss=230.22576904 time/batch=0.78s
14590/10943 (epoch 119.990) train_loss=199.72814941 time/batch=0.46s
14591/10943 (epoch 119.998) train_loss=361.13412476 time/batch=0.79s
14592/10943 (epoch 120.006) train_loss=289.81185913 time/batch=0.69s
14593/10943 (epoch 120.014) train_loss=174.43634033 time/batch=0.42s
14594/10943 (epoch 120.023) train_loss=317.68444824 time/batch=0.67s
14595/10943 (epoch 120.031) train_loss=151.07943726 time/batch=0.37s
14596/10943 (epoch 120.039) train_loss=436.61273193 time/batch=0.93s
14597/10943 (epoch 120.047) train_loss=117.52891541 time/batch=0.35s
14598/10943 (epoch 120.056) train_loss=344.77871704 time/batch=0.73s
14599/10943 (epoch 120.064) train_loss=334.62054443 time/batch=0.75s
14600/10943 (epoch 120.072) train_loss=392.14132690 time/batch=0.87s
14601/10943 (epoch 120.080) train_loss=213.65017700 time/batch=0.50s
14602/10943 (epoch 120.088) train_loss=163.36404419 time/batch=0.37s
14603/10943 (epoch 120.097) train_loss=266.69476318 time/batch=0.59s
14604/10943 (epoch 120.105) train_loss=271.49264526 time/batch=0.62s
14605/10943 (epoch 120.113) train_loss=389.29635620 time/batch=0.83s
14606/10943 (epoch 120.121) train_loss=496.70794678 time/batch=1.08s
14607/10943 (epoch 120.130) train_loss=342.37652588 time/batch=0.85s
14608/10943 (epoch 120.138) train_loss=240.09799194 time/batch=0.58s
14609/10943 (epoch 120.146) train_loss=475.51092529 time/batch=0.98s
14610/10943 (epoch 120.154) train_loss=345.09277344 time/batch=0.80s
14611/10943 (epoch 120.162) train_loss=360.31365967 time/batch=0.84s
14612/10943 (epoch 120.171) train_loss=209.19439697 time/batch=0.51s
14613/10943 (epoch 120.179) train_loss=341.87164307 time/batch=0.73s
14614/10943 (epoch 120.187) train_loss=125.85588074 time/batch=0.34s
14615/10943 (epoch 120.195) train_loss=180.73625183 time/batch=0.42s
14616/10943 (epoch 120.204) train_loss=279.86300659 time/batch=0.62s
14617/10943 (epoch 120.212) train_loss=253.55682373 time/batch=0.57s
14618/10943 (epoch 120.220) train_loss=275.34979248 time/batch=0.63s
14619/10943 (epoch 120.228) train_loss=246.89419556 time/batch=0.59s
14620/10943 (epoch 120.236) train_loss=292.67462158 time/batch=0.64s
14621/10943 (epoch 120.245) train_loss=363.86975098 time/batch=0.82s
14622/10943 (epoch 120.253) train_loss=347.16290283 time/batch=0.79s
14623/10943 (epoch 120.261) train_loss=411.59729004 time/batch=0.93s
14624/10943 (epoch 120.269) train_loss=329.87896729 time/batch=0.75s
14625/10943 (epoch 120.278) train_loss=302.79089355 time/batch=0.70s
14626/10943 (epoch 120.286) train_loss=257.69622803 time/batch=0.60s
14627/10943 (epoch 120.294) train_loss=235.49880981 time/batch=0.53s
14628/10943 (epoch 120.302) train_loss=229.89080811 time/batch=0.52s
14629/10943 (epoch 120.310) train_loss=207.95748901 time/batch=0.50s
14630/10943 (epoch 120.319) train_loss=149.48002625 time/batch=0.35s
14631/10943 (epoch 120.327) train_loss=127.27436829 time/batch=0.31s
14632/10943 (epoch 120.335) train_loss=341.72698975 time/batch=0.74s
14633/10943 (epoch 120.343) train_loss=321.63186646 time/batch=0.77s
14634/10943 (epoch 120.352) train_loss=392.41180420 time/batch=0.92s
14635/10943 (epoch 120.360) train_loss=305.39691162 time/batch=0.72s
14636/10943 (epoch 120.368) train_loss=466.61990356 time/batch=1.02s
14637/10943 (epoch 120.376) train_loss=255.20079041 time/batch=0.66s
14638/10943 (epoch 120.384) train_loss=252.16403198 time/batch=0.60s
14639/10943 (epoch 120.393) train_loss=429.38439941 time/batch=0.93s
14640/10943 (epoch 120.401) train_loss=245.01481628 time/batch=0.62s
14641/10943 (epoch 120.409) train_loss=398.95166016 time/batch=0.86s
14642/10943 (epoch 120.417) train_loss=171.88819885 time/batch=0.47s
14643/10943 (epoch 120.426) train_loss=277.99511719 time/batch=0.66s
14644/10943 (epoch 120.434) train_loss=257.41894531 time/batch=0.61s
14645/10943 (epoch 120.442) train_loss=227.62643433 time/batch=0.57s
14646/10943 (epoch 120.450) train_loss=243.35183716 time/batch=0.60s
14647/10943 (epoch 120.458) train_loss=321.05740356 time/batch=0.77s
14648/10943 (epoch 120.467) train_loss=282.31027222 time/batch=0.67s
14649/10943 (epoch 120.475) train_loss=327.80194092 time/batch=0.80s
14650/10943 (epoch 120.483) train_loss=286.09722900 time/batch=0.68s
14651/10943 (epoch 120.491) train_loss=133.42681885 time/batch=0.36s
14652/10943 (epoch 120.500) train_loss=322.46429443 time/batch=0.75s
14653/10943 (epoch 120.508) train_loss=369.77490234 time/batch=0.91s
14654/10943 (epoch 120.516) train_loss=190.48095703 time/batch=0.48s
14655/10943 (epoch 120.524) train_loss=134.83251953 time/batch=0.33s
14656/10943 (epoch 120.533) train_loss=333.90972900 time/batch=0.77s
14657/10943 (epoch 120.541) train_loss=166.45391846 time/batch=0.44s
14658/10943 (epoch 120.549) train_loss=185.70166016 time/batch=0.44s
14659/10943 (epoch 120.557) train_loss=350.31103516 time/batch=0.78s
14660/10943 (epoch 120.565) train_loss=383.46343994 time/batch=0.97s
14661/10943 (epoch 120.574) train_loss=281.85144043 time/batch=0.71s
14662/10943 (epoch 120.582) train_loss=283.08416748 time/batch=0.67s
14663/10943 (epoch 120.590) train_loss=189.65571594 time/batch=0.52s
14664/10943 (epoch 120.598) train_loss=311.27337646 time/batch=0.79s
14665/10943 (epoch 120.607) train_loss=304.94274902 time/batch=0.74s
14666/10943 (epoch 120.615) train_loss=235.13336182 time/batch=0.59s
14667/10943 (epoch 120.623) train_loss=150.85624695 time/batch=0.37s
14668/10943 (epoch 120.631) train_loss=242.16412354 time/batch=0.58s
14669/10943 (epoch 120.639) train_loss=300.43447876 time/batch=0.71s
14670/10943 (epoch 120.648) train_loss=204.84635925 time/batch=0.53s
14671/10943 (epoch 120.656) train_loss=156.03427124 time/batch=0.38s
14672/10943 (epoch 120.664) train_loss=259.84774780 time/batch=0.59s
14673/10943 (epoch 120.672) train_loss=349.62652588 time/batch=0.83s
14674/10943 (epoch 120.681) train_loss=211.97187805 time/batch=0.56s
14675/10943 (epoch 120.689) train_loss=285.82104492 time/batch=0.69s
14676/10943 (epoch 120.697) train_loss=178.38879395 time/batch=0.53s
14677/10943 (epoch 120.705) train_loss=248.97525024 time/batch=0.70s
setting learning rate to 0.0005449
14678/10943 (epoch 120.713) train_loss=801.35424805 time/batch=1.85s
14679/10943 (epoch 120.722) train_loss=792.22021484 time/batch=2.12s
14680/10943 (epoch 120.730) train_loss=614.66387939 time/batch=1.50s
14681/10943 (epoch 120.738) train_loss=792.92724609 time/batch=2.41s
14682/10943 (epoch 120.746) train_loss=125.69746399 time/batch=0.51s
14683/10943 (epoch 120.755) train_loss=230.67749023 time/batch=0.52s
14684/10943 (epoch 120.763) train_loss=502.45849609 time/batch=1.12s
14685/10943 (epoch 120.771) train_loss=149.22627258 time/batch=0.43s
14686/10943 (epoch 120.779) train_loss=129.91503906 time/batch=0.30s
14687/10943 (epoch 120.787) train_loss=456.31304932 time/batch=1.00s
14688/10943 (epoch 120.796) train_loss=100.72148895 time/batch=0.32s
14689/10943 (epoch 120.804) train_loss=435.06726074 time/batch=0.93s
14690/10943 (epoch 120.812) train_loss=185.61734009 time/batch=0.50s
14691/10943 (epoch 120.820) train_loss=230.21789551 time/batch=0.54s
14692/10943 (epoch 120.829) train_loss=288.81982422 time/batch=0.65s
14693/10943 (epoch 120.837) train_loss=143.82458496 time/batch=0.36s
14694/10943 (epoch 120.845) train_loss=464.55059814 time/batch=0.95s
14695/10943 (epoch 120.853) train_loss=587.32080078 time/batch=1.29s
14696/10943 (epoch 120.861) train_loss=306.81851196 time/batch=0.77s
14697/10943 (epoch 120.870) train_loss=472.54412842 time/batch=1.05s
14698/10943 (epoch 120.878) train_loss=240.47084045 time/batch=0.63s
14699/10943 (epoch 120.886) train_loss=157.62852478 time/batch=0.38s
14700/10943 (epoch 120.894) train_loss=167.55706787 time/batch=0.41s
14701/10943 (epoch 120.903) train_loss=236.74607849 time/batch=0.56s
14702/10943 (epoch 120.911) train_loss=464.92797852 time/batch=1.05s
14703/10943 (epoch 120.919) train_loss=394.80953979 time/batch=0.95s
14704/10943 (epoch 120.927) train_loss=231.58168030 time/batch=0.60s
14705/10943 (epoch 120.935) train_loss=169.68359375 time/batch=0.40s
14706/10943 (epoch 120.944) train_loss=384.05993652 time/batch=0.84s
14707/10943 (epoch 120.952) train_loss=427.90063477 time/batch=0.96s
14708/10943 (epoch 120.960) train_loss=119.44577789 time/batch=0.37s
14709/10943 (epoch 120.968) train_loss=379.19635010 time/batch=0.85s
14710/10943 (epoch 120.977) train_loss=311.64190674 time/batch=0.75s
14711/10943 (epoch 120.985) train_loss=265.71313477 time/batch=0.64s
14712/10943 (epoch 120.993) train_loss=228.68269348 time/batch=0.55s
14713/10943 (epoch 121.001) train_loss=128.85661316 time/batch=0.33s
14714/10943 (epoch 121.010) train_loss=517.00817871 time/batch=1.13s
14715/10943 (epoch 121.018) train_loss=238.33935547 time/batch=0.63s
14716/10943 (epoch 121.026) train_loss=661.46484375 time/batch=3.04s
14717/10943 (epoch 121.034) train_loss=188.51406860 time/batch=0.70s
14718/10943 (epoch 121.042) train_loss=502.02737427 time/batch=1.14s
14719/10943 (epoch 121.051) train_loss=476.73776245 time/batch=1.23s
14720/10943 (epoch 121.059) train_loss=175.63421631 time/batch=0.51s
14721/10943 (epoch 121.067) train_loss=534.84844971 time/batch=1.23s
14722/10943 (epoch 121.075) train_loss=321.27416992 time/batch=0.85s
14723/10943 (epoch 121.084) train_loss=446.35046387 time/batch=1.01s
14724/10943 (epoch 121.092) train_loss=294.17312622 time/batch=0.76s
14725/10943 (epoch 121.100) train_loss=157.65008545 time/batch=0.41s
14726/10943 (epoch 121.108) train_loss=252.85850525 time/batch=0.57s
14727/10943 (epoch 121.116) train_loss=350.94451904 time/batch=0.78s
14728/10943 (epoch 121.125) train_loss=269.24304199 time/batch=0.66s
14729/10943 (epoch 121.133) train_loss=179.12728882 time/batch=0.46s
14730/10943 (epoch 121.141) train_loss=284.86633301 time/batch=0.66s
