vocabulary size: 226
n tunes: 26239
n train tunes: 24959.0
n validation tunes: 1280.0
18104/19499 (epoch 46.422) train_loss=232.60699463 time/batch=1.04s
18105/19499 (epoch 46.425) train_loss=227.74906921 time/batch=1.10s
18106/19499 (epoch 46.428) train_loss=97.43546295 time/batch=0.53s
18107/19499 (epoch 46.430) train_loss=152.14695740 time/batch=0.68s
18108/19499 (epoch 46.433) train_loss=102.28852844 time/batch=0.53s
18109/19499 (epoch 46.435) train_loss=189.42999268 time/batch=0.85s
18110/19499 (epoch 46.438) train_loss=165.25402832 time/batch=0.85s
18111/19499 (epoch 46.440) train_loss=198.43165588 time/batch=0.93s
18112/19499 (epoch 46.443) train_loss=183.34991455 time/batch=0.90s
18113/19499 (epoch 46.445) train_loss=154.95388794 time/batch=0.80s
18114/19499 (epoch 46.448) train_loss=139.14221191 time/batch=0.69s
18115/19499 (epoch 46.451) train_loss=125.35709381 time/batch=0.58s
18116/19499 (epoch 46.453) train_loss=162.17550659 time/batch=0.74s
18117/19499 (epoch 46.456) train_loss=355.60470581 time/batch=1.59s
18118/19499 (epoch 46.458) train_loss=152.16839600 time/batch=0.91s
18119/19499 (epoch 46.461) train_loss=180.98101807 time/batch=0.83s
18120/19499 (epoch 46.463) train_loss=97.10460663 time/batch=0.50s
18121/19499 (epoch 46.466) train_loss=225.38601685 time/batch=0.97s
18122/19499 (epoch 46.469) train_loss=99.74341583 time/batch=0.54s
18123/19499 (epoch 46.471) train_loss=126.54718018 time/batch=0.60s
18124/19499 (epoch 46.474) train_loss=90.86048889 time/batch=0.45s
18125/19499 (epoch 46.476) train_loss=95.24320984 time/batch=0.42s
18126/19499 (epoch 46.479) train_loss=231.83100891 time/batch=1.05s
18127/19499 (epoch 46.481) train_loss=110.30584717 time/batch=0.65s
18128/19499 (epoch 46.484) train_loss=165.83976746 time/batch=0.80s
18129/19499 (epoch 46.486) train_loss=185.06030273 time/batch=0.89s
18130/19499 (epoch 46.489) train_loss=95.19805145 time/batch=0.50s
18131/19499 (epoch 46.492) train_loss=153.85702515 time/batch=0.69s
18132/19499 (epoch 46.494) train_loss=172.14930725 time/batch=0.75s
18133/19499 (epoch 46.497) train_loss=144.61291504 time/batch=0.71s
18134/19499 (epoch 46.499) train_loss=113.80810547 time/batch=0.53s
18135/19499 (epoch 46.502) train_loss=120.69895935 time/batch=0.57s
18136/19499 (epoch 46.504) train_loss=156.86499023 time/batch=0.75s
18137/19499 (epoch 46.507) train_loss=286.37811279 time/batch=1.26s
18138/19499 (epoch 46.510) train_loss=127.95502472 time/batch=0.74s
18139/19499 (epoch 46.512) train_loss=264.09713745 time/batch=1.23s
18140/19499 (epoch 46.515) train_loss=155.50729370 time/batch=0.89s
18141/19499 (epoch 46.517) train_loss=129.98565674 time/batch=0.67s
18142/19499 (epoch 46.520) train_loss=118.09886932 time/batch=0.60s
18143/19499 (epoch 46.522) train_loss=124.93324280 time/batch=0.61s
18144/19499 (epoch 46.525) train_loss=170.58859253 time/batch=0.79s
18145/19499 (epoch 46.528) train_loss=173.09983826 time/batch=0.84s
18146/19499 (epoch 46.530) train_loss=116.03488159 time/batch=0.59s
18147/19499 (epoch 46.533) train_loss=142.87271118 time/batch=0.65s
18148/19499 (epoch 46.535) train_loss=146.34280396 time/batch=0.70s
18149/19499 (epoch 46.538) train_loss=165.95748901 time/batch=0.77s
18150/19499 (epoch 46.540) train_loss=253.57647705 time/batch=1.10s
18151/19499 (epoch 46.543) train_loss=131.27624512 time/batch=0.73s
18152/19499 (epoch 46.545) train_loss=238.24371338 time/batch=1.13s
18153/19499 (epoch 46.548) train_loss=112.30513763 time/batch=0.61s
18154/19499 (epoch 46.551) train_loss=115.92565155 time/batch=0.51s
18155/19499 (epoch 46.553) train_loss=130.95761108 time/batch=0.65s
18156/19499 (epoch 46.556) train_loss=200.26910400 time/batch=0.91s
18157/19499 (epoch 46.558) train_loss=134.76559448 time/batch=0.69s
18158/19499 (epoch 46.561) train_loss=127.77534485 time/batch=0.65s
18159/19499 (epoch 46.563) train_loss=124.29947662 time/batch=0.63s
18160/19499 (epoch 46.566) train_loss=189.70944214 time/batch=0.86s
18161/19499 (epoch 46.569) train_loss=141.01342773 time/batch=0.75s
18162/19499 (epoch 46.571) train_loss=164.29101562 time/batch=0.80s
18163/19499 (epoch 46.574) train_loss=235.14459229 time/batch=1.13s
18164/19499 (epoch 46.576) train_loss=221.26275635 time/batch=1.05s
18165/19499 (epoch 46.579) train_loss=156.61990356 time/batch=0.83s
18166/19499 (epoch 46.581) train_loss=161.04414368 time/batch=0.74s
18167/19499 (epoch 46.584) train_loss=204.70626831 time/batch=0.93s
18168/19499 (epoch 46.586) train_loss=137.67269897 time/batch=0.71s
18169/19499 (epoch 46.589) train_loss=138.71981812 time/batch=0.70s
18170/19499 (epoch 46.592) train_loss=154.90844727 time/batch=0.73s
18171/19499 (epoch 46.594) train_loss=158.24195862 time/batch=0.83s
18172/19499 (epoch 46.597) train_loss=122.37942505 time/batch=0.60s
18173/19499 (epoch 46.599) train_loss=192.63012695 time/batch=0.88s
18174/19499 (epoch 46.602) train_loss=170.86949158 time/batch=0.87s
18175/19499 (epoch 46.604) train_loss=230.68499756 time/batch=1.02s
18176/19499 (epoch 46.607) train_loss=180.70545959 time/batch=0.93s
18177/19499 (epoch 46.610) train_loss=180.66156006 time/batch=0.87s
18178/19499 (epoch 46.612) train_loss=116.60693359 time/batch=0.58s
18179/19499 (epoch 46.615) train_loss=115.45163727 time/batch=0.55s
18180/19499 (epoch 46.617) train_loss=188.65197754 time/batch=0.79s
18181/19499 (epoch 46.620) train_loss=108.45951080 time/batch=0.55s
18182/19499 (epoch 46.622) train_loss=136.22689819 time/batch=0.62s
18183/19499 (epoch 46.625) train_loss=163.31201172 time/batch=0.80s
18184/19499 (epoch 46.628) train_loss=227.13446045 time/batch=1.13s
18185/19499 (epoch 46.630) train_loss=113.44210052 time/batch=0.64s
18186/19499 (epoch 46.633) train_loss=167.13482666 time/batch=0.75s
18187/19499 (epoch 46.635) train_loss=126.11589050 time/batch=0.64s
18188/19499 (epoch 46.638) train_loss=136.53955078 time/batch=0.67s
18189/19499 (epoch 46.640) train_loss=190.52261353 time/batch=0.86s
18190/19499 (epoch 46.643) train_loss=256.54476929 time/batch=1.17s
18191/19499 (epoch 46.645) train_loss=129.16523743 time/batch=0.72s
18192/19499 (epoch 46.648) train_loss=162.73757935 time/batch=0.78s
18193/19499 (epoch 46.651) train_loss=181.51617432 time/batch=0.86s
18194/19499 (epoch 46.653) train_loss=179.92767334 time/batch=0.87s
18195/19499 (epoch 46.656) train_loss=192.66445923 time/batch=0.94s
18196/19499 (epoch 46.658) train_loss=134.06863403 time/batch=0.72s
18197/19499 (epoch 46.661) train_loss=169.05166626 time/batch=0.81s
18198/19499 (epoch 46.663) train_loss=114.33419800 time/batch=0.61s
18199/19499 (epoch 46.666) train_loss=154.22801208 time/batch=0.74s
18200/19499 (epoch 46.669) train_loss=135.99710083 time/batch=0.70s
18201/19499 (epoch 46.671) train_loss=214.00524902 time/batch=0.92s
18202/19499 (epoch 46.674) train_loss=155.81796265 time/batch=0.77s
18203/19499 (epoch 46.676) train_loss=222.27038574 time/batch=1.01s
18204/19499 (epoch 46.679) train_loss=137.93463135 time/batch=0.72s
18205/19499 (epoch 46.681) train_loss=149.83717346 time/batch=0.72s
18206/19499 (epoch 46.684) train_loss=179.20007324 time/batch=0.84s
18207/19499 (epoch 46.686) train_loss=121.32749176 time/batch=0.65s
18208/19499 (epoch 46.689) train_loss=138.01583862 time/batch=0.64s
18209/19499 (epoch 46.692) train_loss=166.08419800 time/batch=0.75s
18210/19499 (epoch 46.694) train_loss=219.58349609 time/batch=0.98s
18211/19499 (epoch 46.697) train_loss=162.39260864 time/batch=0.85s
18212/19499 (epoch 46.699) train_loss=112.20785522 time/batch=0.57s
18213/19499 (epoch 46.702) train_loss=216.05258179 time/batch=0.93s
18214/19499 (epoch 46.704) train_loss=208.18478394 time/batch=0.95s
18215/19499 (epoch 46.707) train_loss=190.71405029 time/batch=0.94s
18216/19499 (epoch 46.710) train_loss=192.79304504 time/batch=0.93s
18217/19499 (epoch 46.712) train_loss=144.27030945 time/batch=0.77s
18218/19499 (epoch 46.715) train_loss=169.27915955 time/batch=0.77s
18219/19499 (epoch 46.717) train_loss=128.48690796 time/batch=0.67s
18220/19499 (epoch 46.720) train_loss=160.67556763 time/batch=0.80s
18221/19499 (epoch 46.722) train_loss=183.64219666 time/batch=0.86s
18222/19499 (epoch 46.725) train_loss=153.30612183 time/batch=0.77s
18223/19499 (epoch 46.728) train_loss=134.10736084 time/batch=0.66s
18224/19499 (epoch 46.730) train_loss=160.58786011 time/batch=0.76s
18225/19499 (epoch 46.733) train_loss=195.53677368 time/batch=0.90s
18226/19499 (epoch 46.735) train_loss=132.08932495 time/batch=0.69s
18227/19499 (epoch 46.738) train_loss=175.95410156 time/batch=0.82s
18228/19499 (epoch 46.740) train_loss=122.87463379 time/batch=0.65s
18229/19499 (epoch 46.743) train_loss=157.31336975 time/batch=0.77s
18230/19499 (epoch 46.745) train_loss=204.69927979 time/batch=0.92s
18231/19499 (epoch 46.748) train_loss=136.39588928 time/batch=0.71s
18232/19499 (epoch 46.751) train_loss=127.60545349 time/batch=0.65s
18233/19499 (epoch 46.753) train_loss=186.48417664 time/batch=0.89s
18234/19499 (epoch 46.756) train_loss=134.16056824 time/batch=0.71s
18235/19499 (epoch 46.758) train_loss=136.91293335 time/batch=0.66s
18236/19499 (epoch 46.761) train_loss=126.25529480 time/batch=0.66s
18237/19499 (epoch 46.763) train_loss=145.99208069 time/batch=0.73s
18238/19499 (epoch 46.766) train_loss=124.34044647 time/batch=0.63s
18239/19499 (epoch 46.769) train_loss=129.00158691 time/batch=0.65s
18240/19499 (epoch 46.771) train_loss=191.62512207 time/batch=0.91s
18241/19499 (epoch 46.774) train_loss=160.45303345 time/batch=0.85s
18242/19499 (epoch 46.776) train_loss=183.84895325 time/batch=0.89s
18243/19499 (epoch 46.779) train_loss=201.65817261 time/batch=0.95s
18244/19499 (epoch 46.781) train_loss=183.37474060 time/batch=0.92s
18245/19499 (epoch 46.784) train_loss=132.57768250 time/batch=0.67s
18246/19499 (epoch 46.786) train_loss=149.79862976 time/batch=0.72s
18247/19499 (epoch 46.789) train_loss=143.50900269 time/batch=0.72s
18248/19499 (epoch 46.792) train_loss=161.12243652 time/batch=0.79s
18249/19499 (epoch 46.794) train_loss=186.54640198 time/batch=0.90s
18250/19499 (epoch 46.797) train_loss=250.45516968 time/batch=1.17s
18251/19499 (epoch 46.799) train_loss=150.66146851 time/batch=0.82s
18252/19499 (epoch 46.802) train_loss=158.26296997 time/batch=0.83s
18253/19499 (epoch 46.804) train_loss=138.67330933 time/batch=0.71s
18254/19499 (epoch 46.807) train_loss=157.31369019 time/batch=0.80s
18255/19499 (epoch 46.810) train_loss=172.83737183 time/batch=0.87s
18256/19499 (epoch 46.812) train_loss=159.01814270 time/batch=0.80s
18257/19499 (epoch 46.815) train_loss=140.75767517 time/batch=0.72s
18258/19499 (epoch 46.817) train_loss=165.00677490 time/batch=0.79s
18259/19499 (epoch 46.820) train_loss=195.47744751 time/batch=0.95s
18260/19499 (epoch 46.822) train_loss=122.05732727 time/batch=0.69s
18261/19499 (epoch 46.825) train_loss=164.37794495 time/batch=0.78s
18262/19499 (epoch 46.828) train_loss=123.97856903 time/batch=0.66s
18263/19499 (epoch 46.830) train_loss=161.87907410 time/batch=0.76s
18264/19499 (epoch 46.833) train_loss=216.82084656 time/batch=0.99s
18265/19499 (epoch 46.835) train_loss=248.58628845 time/batch=1.20s
18266/19499 (epoch 46.838) train_loss=119.71168518 time/batch=0.73s
18267/19499 (epoch 46.840) train_loss=163.75735474 time/batch=0.79s
18268/19499 (epoch 46.843) train_loss=192.58557129 time/batch=0.94s
18269/19499 (epoch 46.845) train_loss=170.13336182 time/batch=0.87s
18270/19499 (epoch 46.848) train_loss=131.90397644 time/batch=0.70s
18271/19499 (epoch 46.851) train_loss=190.63406372 time/batch=0.84s
18272/19499 (epoch 46.853) train_loss=181.55609131 time/batch=0.88s
18273/19499 (epoch 46.856) train_loss=116.46414185 time/batch=0.68s
18274/19499 (epoch 46.858) train_loss=149.44601440 time/batch=0.70s
18275/19499 (epoch 46.861) train_loss=156.30363464 time/batch=0.78s
18276/19499 (epoch 46.863) train_loss=219.20214844 time/batch=1.00s
18277/19499 (epoch 46.866) train_loss=184.28094482 time/batch=0.90s
18278/19499 (epoch 46.869) train_loss=141.58164978 time/batch=0.75s
18279/19499 (epoch 46.871) train_loss=237.53802490 time/batch=1.14s
18280/19499 (epoch 46.874) train_loss=192.03480530 time/batch=1.01s
18281/19499 (epoch 46.876) train_loss=187.61093140 time/batch=0.93s
18282/19499 (epoch 46.879) train_loss=185.81246948 time/batch=0.92s
18283/19499 (epoch 46.881) train_loss=126.29499817 time/batch=0.75s
setting learning rate to 0.0013589
18284/19499 (epoch 46.884) train_loss=318.54281616 time/batch=1.34s
18285/19499 (epoch 46.886) train_loss=661.88500977 time/batch=2.80s
18286/19499 (epoch 46.889) train_loss=240.44995117 time/batch=1.43s
18287/19499 (epoch 46.892) train_loss=785.75903320 time/batch=3.31s
18288/19499 (epoch 46.894) train_loss=368.98004150 time/batch=1.95s
18289/19499 (epoch 46.897) train_loss=532.43292236 time/batch=2.20s
18290/19499 (epoch 46.899) train_loss=448.86987305 time/batch=2.08s
18291/19499 (epoch 46.902) train_loss=382.00579834 time/batch=1.75s
18292/19499 (epoch 46.904) train_loss=311.98236084 time/batch=1.50s
18293/19499 (epoch 46.907) train_loss=524.86364746 time/batch=2.29s
18294/19499 (epoch 46.910) train_loss=201.04341125 time/batch=1.24s
18295/19499 (epoch 46.912) train_loss=168.74246216 time/batch=0.86s
18296/19499 (epoch 46.915) train_loss=100.65614319 time/batch=0.46s
18297/19499 (epoch 46.917) train_loss=238.76730347 time/batch=1.02s
18298/19499 (epoch 46.920) train_loss=995.11602783 time/batch=4.46s
18299/19499 (epoch 46.922) train_loss=105.38945007 time/batch=1.17s
18300/19499 (epoch 46.925) train_loss=110.23358154 time/batch=0.43s
18301/19499 (epoch 46.928) train_loss=230.52700806 time/batch=1.04s
18302/19499 (epoch 46.930) train_loss=401.01596069 time/batch=1.73s
18303/19499 (epoch 46.933) train_loss=560.61340332 time/batch=2.39s
18304/19499 (epoch 46.935) train_loss=663.20800781 time/batch=4.91s
18305/19499 (epoch 46.938) train_loss=286.39126587 time/batch=1.94s
18306/19499 (epoch 46.940) train_loss=137.92651367 time/batch=0.78s
18307/19499 (epoch 46.943) train_loss=338.20181274 time/batch=1.40s
18308/19499 (epoch 46.945) train_loss=342.77053833 time/batch=1.62s
18309/19499 (epoch 46.948) train_loss=461.44720459 time/batch=1.98s
18310/19499 (epoch 46.951) train_loss=172.89538574 time/batch=1.04s
18311/19499 (epoch 46.953) train_loss=331.64410400 time/batch=1.39s
18312/19499 (epoch 46.956) train_loss=335.60549927 time/batch=1.51s
18313/19499 (epoch 46.958) train_loss=217.65029907 time/batch=1.09s
18314/19499 (epoch 46.961) train_loss=252.57855225 time/batch=1.17s
18315/19499 (epoch 46.963) train_loss=101.00823212 time/batch=0.60s
18316/19499 (epoch 46.966) train_loss=410.85064697 time/batch=1.59s
18317/19499 (epoch 46.969) train_loss=494.56076050 time/batch=2.43s
18318/19499 (epoch 46.971) train_loss=153.91793823 time/batch=1.10s
18319/19499 (epoch 46.974) train_loss=246.34695435 time/batch=1.09s
18320/19499 (epoch 46.976) train_loss=340.45733643 time/batch=1.45s
18321/19499 (epoch 46.979) train_loss=387.56137085 time/batch=1.73s
18322/19499 (epoch 46.981) train_loss=99.86555481 time/batch=0.67s
18323/19499 (epoch 46.984) train_loss=262.25057983 time/batch=1.12s
18324/19499 (epoch 46.986) train_loss=127.29064941 time/batch=0.75s
18325/19499 (epoch 46.989) train_loss=378.98559570 time/batch=1.65s
18326/19499 (epoch 46.992) train_loss=141.04145813 time/batch=0.89s
18327/19499 (epoch 46.994) train_loss=161.29553223 time/batch=0.78s
18328/19499 (epoch 46.997) train_loss=333.15625000 time/batch=1.48s
18329/19499 (epoch 46.999) train_loss=126.50975037 time/batch=0.79s
18330/19499 (epoch 47.002) train_loss=495.05166626 time/batch=2.28s
18331/19499 (epoch 47.004) train_loss=180.98095703 time/batch=1.13s
18332/19499 (epoch 47.007) train_loss=288.52624512 time/batch=1.24s
18333/19499 (epoch 47.010) train_loss=267.36837769 time/batch=1.26s
18334/19499 (epoch 47.012) train_loss=204.15245056 time/batch=1.01s
18335/19499 (epoch 47.015) train_loss=116.85369873 time/batch=0.62s
18336/19499 (epoch 47.017) train_loss=201.16537476 time/batch=0.88s
18337/19499 (epoch 47.020) train_loss=171.60011292 time/batch=0.88s
18338/19499 (epoch 47.022) train_loss=320.30242920 time/batch=1.30s
18339/19499 (epoch 47.025) train_loss=273.33200073 time/batch=1.27s
18340/19499 (epoch 47.028) train_loss=240.43054199 time/batch=1.18s
18341/19499 (epoch 47.030) train_loss=103.46798706 time/batch=0.57s
18342/19499 (epoch 47.033) train_loss=115.12220001 time/batch=0.48s
18343/19499 (epoch 47.035) train_loss=116.21528625 time/batch=0.53s
18344/19499 (epoch 47.038) train_loss=158.94491577 time/batch=0.77s
18345/19499 (epoch 47.040) train_loss=372.04150391 time/batch=1.54s
18346/19499 (epoch 47.043) train_loss=464.37774658 time/batch=2.02s
18347/19499 (epoch 47.045) train_loss=205.66226196 time/batch=1.14s
18348/19499 (epoch 47.048) train_loss=287.15386963 time/batch=1.30s
18349/19499 (epoch 47.051) train_loss=77.38686371 time/batch=0.47s
18350/19499 (epoch 47.053) train_loss=111.53321838 time/batch=0.45s
18351/19499 (epoch 47.056) train_loss=132.51176453 time/batch=0.63s
18352/19499 (epoch 47.058) train_loss=79.71894073 time/batch=0.37s
18353/19499 (epoch 47.061) train_loss=274.30014038 time/batch=1.12s
18354/19499 (epoch 47.063) train_loss=241.64263916 time/batch=1.20s
18355/19499 (epoch 47.066) train_loss=298.20748901 time/batch=1.34s
18356/19499 (epoch 47.069) train_loss=136.61711121 time/batch=0.81s
18357/19499 (epoch 47.071) train_loss=125.92025757 time/batch=0.61s
18358/19499 (epoch 47.074) train_loss=405.75402832 time/batch=1.70s
18359/19499 (epoch 47.076) train_loss=154.18383789 time/batch=0.99s
18360/19499 (epoch 47.079) train_loss=285.09924316 time/batch=1.29s
18361/19499 (epoch 47.081) train_loss=120.42182922 time/batch=0.67s
18362/19499 (epoch 47.084) train_loss=182.43740845 time/batch=0.84s
18363/19499 (epoch 47.087) train_loss=207.82022095 time/batch=0.96s
18364/19499 (epoch 47.089) train_loss=92.20527649 time/batch=0.50s
18365/19499 (epoch 47.092) train_loss=92.74752808 time/batch=0.39s
18366/19499 (epoch 47.094) train_loss=114.98362732 time/batch=0.55s
18367/19499 (epoch 47.097) train_loss=234.55307007 time/batch=1.03s
18368/19499 (epoch 47.099) train_loss=98.02330017 time/batch=0.51s
18369/19499 (epoch 47.102) train_loss=174.15661621 time/batch=0.78s
18370/19499 (epoch 47.104) train_loss=124.50341797 time/batch=0.67s
18371/19499 (epoch 47.107) train_loss=220.98043823 time/batch=1.02s
18372/19499 (epoch 47.110) train_loss=188.58059692 time/batch=0.93s
18373/19499 (epoch 47.112) train_loss=373.98730469 time/batch=1.59s
18374/19499 (epoch 47.115) train_loss=307.51538086 time/batch=1.47s
18375/19499 (epoch 47.117) train_loss=431.34039307 time/batch=1.85s
18376/19499 (epoch 47.120) train_loss=171.14605713 time/batch=1.03s
18377/19499 (epoch 47.122) train_loss=215.97094727 time/batch=1.04s
18378/19499 (epoch 47.125) train_loss=97.82708740 time/batch=0.53s
18379/19499 (epoch 47.128) train_loss=141.16302490 time/batch=0.65s
18380/19499 (epoch 47.130) train_loss=193.12760925 time/batch=0.90s
18381/19499 (epoch 47.133) train_loss=367.10366821 time/batch=1.53s
18382/19499 (epoch 47.135) train_loss=187.10806274 time/batch=1.01s
18383/19499 (epoch 47.138) train_loss=315.39147949 time/batch=1.28s
18384/19499 (epoch 47.140) train_loss=86.37435913 time/batch=0.50s
18385/19499 (epoch 47.143) train_loss=314.21887207 time/batch=1.26s
18386/19499 (epoch 47.145) train_loss=79.86949158 time/batch=0.51s
18387/19499 (epoch 47.148) train_loss=356.13360596 time/batch=1.37s
18388/19499 (epoch 47.151) train_loss=185.03434753 time/batch=1.00s
18389/19499 (epoch 47.153) train_loss=133.39654541 time/batch=0.75s
18390/19499 (epoch 47.156) train_loss=237.14505005 time/batch=1.11s
18391/19499 (epoch 47.158) train_loss=104.85321808 time/batch=0.58s
18392/19499 (epoch 47.161) train_loss=174.87100220 time/batch=0.80s
18393/19499 (epoch 47.163) train_loss=249.07899475 time/batch=1.16s
18394/19499 (epoch 47.166) train_loss=238.23252869 time/batch=1.12s
18395/19499 (epoch 47.169) train_loss=105.58862305 time/batch=0.55s
18396/19499 (epoch 47.171) train_loss=187.71200562 time/batch=0.82s
18397/19499 (epoch 47.174) train_loss=213.89779663 time/batch=1.00s
18398/19499 (epoch 47.176) train_loss=251.79475403 time/batch=1.17s
18399/19499 (epoch 47.179) train_loss=314.16070557 time/batch=1.40s
18400/19499 (epoch 47.181) train_loss=146.77648926 time/batch=0.82s
18401/19499 (epoch 47.184) train_loss=257.13531494 time/batch=1.14s
18402/19499 (epoch 47.187) train_loss=241.22370911 time/batch=1.20s
18403/19499 (epoch 47.189) train_loss=346.36758423 time/batch=1.49s
18404/19499 (epoch 47.192) train_loss=164.68624878 time/batch=0.94s
18405/19499 (epoch 47.194) train_loss=279.33758545 time/batch=1.25s
18406/19499 (epoch 47.197) train_loss=197.25119019 time/batch=1.00s
18407/19499 (epoch 47.199) train_loss=253.54344177 time/batch=1.20s
18408/19499 (epoch 47.202) train_loss=79.11038208 time/batch=0.49s
18409/19499 (epoch 47.204) train_loss=114.60620117 time/batch=0.50s
18410/19499 (epoch 47.207) train_loss=150.77786255 time/batch=0.75s
18411/19499 (epoch 47.210) train_loss=143.42041016 time/batch=0.70s
18412/19499 (epoch 47.212) train_loss=120.80818939 time/batch=0.56s
18413/19499 (epoch 47.215) train_loss=188.16983032 time/batch=0.84s
18414/19499 (epoch 47.217) train_loss=128.22087097 time/batch=0.67s
18415/19499 (epoch 47.220) train_loss=226.46975708 time/batch=0.99s
18416/19499 (epoch 47.222) train_loss=295.12286377 time/batch=1.33s
18417/19499 (epoch 47.225) train_loss=207.67642212 time/batch=1.05s
18418/19499 (epoch 47.228) train_loss=89.46322632 time/batch=0.45s
18419/19499 (epoch 47.230) train_loss=292.30819702 time/batch=1.15s
18420/19499 (epoch 47.233) train_loss=161.15017700 time/batch=0.85s
18421/19499 (epoch 47.235) train_loss=169.09393311 time/batch=0.77s
18422/19499 (epoch 47.238) train_loss=118.25817871 time/batch=0.59s
18423/19499 (epoch 47.240) train_loss=106.60659790 time/batch=0.46s
18424/19499 (epoch 47.243) train_loss=202.34643555 time/batch=0.92s
18425/19499 (epoch 47.245) train_loss=214.63888550 time/batch=1.01s
18426/19499 (epoch 47.248) train_loss=147.59481812 time/batch=0.77s
18427/19499 (epoch 47.251) train_loss=156.89735413 time/batch=0.82s
18428/19499 (epoch 47.253) train_loss=285.60330200 time/batch=1.23s
18429/19499 (epoch 47.256) train_loss=259.53045654 time/batch=1.21s
18430/19499 (epoch 47.258) train_loss=95.40560913 time/batch=0.52s
18431/19499 (epoch 47.261) train_loss=188.21272278 time/batch=0.82s
18432/19499 (epoch 47.263) train_loss=122.10992432 time/batch=0.67s
18433/19499 (epoch 47.266) train_loss=130.88296509 time/batch=0.65s
18434/19499 (epoch 47.269) train_loss=234.68440247 time/batch=1.12s
18435/19499 (epoch 47.271) train_loss=196.21362305 time/batch=1.00s
18436/19499 (epoch 47.274) train_loss=158.54203796 time/batch=0.85s
18437/19499 (epoch 47.276) train_loss=121.50720215 time/batch=0.63s
18438/19499 (epoch 47.279) train_loss=113.04927063 time/batch=0.53s
18439/19499 (epoch 47.281) train_loss=91.37686157 time/batch=0.40s
18440/19499 (epoch 47.284) train_loss=257.03961182 time/batch=1.03s
18441/19499 (epoch 47.287) train_loss=233.49633789 time/batch=1.05s
18442/19499 (epoch 47.289) train_loss=225.29296875 time/batch=1.08s
18443/19499 (epoch 47.292) train_loss=119.19905090 time/batch=0.69s
18444/19499 (epoch 47.294) train_loss=117.49739075 time/batch=0.52s
18445/19499 (epoch 47.297) train_loss=183.45339966 time/batch=0.86s
18446/19499 (epoch 47.299) train_loss=269.21878052 time/batch=1.20s
18447/19499 (epoch 47.302) train_loss=178.91130066 time/batch=0.91s
18448/19499 (epoch 47.304) train_loss=174.02038574 time/batch=0.88s
18449/19499 (epoch 47.307) train_loss=241.99771118 time/batch=1.08s
18450/19499 (epoch 47.310) train_loss=164.67810059 time/batch=0.88s
18451/19499 (epoch 47.312) train_loss=109.93211365 time/batch=0.52s
18452/19499 (epoch 47.315) train_loss=156.17663574 time/batch=0.76s
18453/19499 (epoch 47.317) train_loss=131.26249695 time/batch=0.68s
18454/19499 (epoch 47.320) train_loss=229.16067505 time/batch=1.02s
18455/19499 (epoch 47.322) train_loss=226.97988892 time/batch=1.07s
18456/19499 (epoch 47.325) train_loss=124.30235291 time/batch=0.69s
18457/19499 (epoch 47.328) train_loss=86.74442291 time/batch=0.38s
18458/19499 (epoch 47.330) train_loss=184.06384277 time/batch=0.79s
18459/19499 (epoch 47.333) train_loss=102.40994263 time/batch=0.53s
18460/19499 (epoch 47.335) train_loss=118.73170471 time/batch=0.51s
18461/19499 (epoch 47.338) train_loss=185.17181396 time/batch=0.84s
18462/19499 (epoch 47.340) train_loss=108.91115570 time/batch=0.58s
18463/19499 (epoch 47.343) train_loss=218.32492065 time/batch=0.93s
18464/19499 (epoch 47.345) train_loss=193.34443665 time/batch=0.95s
18465/19499 (epoch 47.348) train_loss=165.92211914 time/batch=0.78s
18466/19499 (epoch 47.351) train_loss=92.40605164 time/batch=0.47s
18467/19499 (epoch 47.353) train_loss=142.99215698 time/batch=0.69s
18468/19499 (epoch 47.356) train_loss=181.76599121 time/batch=0.87s
18469/19499 (epoch 47.358) train_loss=184.54559326 time/batch=0.86s
18470/19499 (epoch 47.361) train_loss=119.36689758 time/batch=0.63s
18471/19499 (epoch 47.363) train_loss=160.79260254 time/batch=0.79s
18472/19499 (epoch 47.366) train_loss=176.34516907 time/batch=0.89s
18473/19499 (epoch 47.369) train_loss=104.75462341 time/batch=0.53s
18474/19499 (epoch 47.371) train_loss=351.45904541 time/batch=1.66s
18475/19499 (epoch 47.374) train_loss=122.04809570 time/batch=0.79s
18476/19499 (epoch 47.376) train_loss=113.72151947 time/batch=0.55s
18477/19499 (epoch 47.379) train_loss=102.18562317 time/batch=0.51s
18478/19499 (epoch 47.381) train_loss=250.67828369 time/batch=1.02s
18479/19499 (epoch 47.384) train_loss=209.35208130 time/batch=1.01s
18480/19499 (epoch 47.387) train_loss=202.10490417 time/batch=1.01s
18481/19499 (epoch 47.389) train_loss=156.09791565 time/batch=0.77s
18482/19499 (epoch 47.392) train_loss=204.57653809 time/batch=0.92s
18483/19499 (epoch 47.394) train_loss=153.07363892 time/batch=0.78s
18484/19499 (epoch 47.397) train_loss=154.35456848 time/batch=0.76s
18485/19499 (epoch 47.399) train_loss=124.21669006 time/batch=0.59s
18486/19499 (epoch 47.402) train_loss=92.41871643 time/batch=0.44s
18487/19499 (epoch 47.404) train_loss=263.84478760 time/batch=1.08s
18488/19499 (epoch 47.407) train_loss=110.55162048 time/batch=0.59s
18489/19499 (epoch 47.410) train_loss=277.53192139 time/batch=1.16s
18490/19499 (epoch 47.412) train_loss=164.44548035 time/batch=0.87s
