vocabulary size: 226
n tunes: 4083
n train tunes: 3891.0
n validation tunes: 192.0
22898/10943 (epoch 188.316) train_loss=425.46429443 time/batch=0.74s
22899/10943 (epoch 188.324) train_loss=701.28363037 time/batch=1.23s
22900/10943 (epoch 188.332) train_loss=417.11355591 time/batch=0.73s
22901/10943 (epoch 188.340) train_loss=323.22503662 time/batch=0.58s
22902/10943 (epoch 188.348) train_loss=466.61004639 time/batch=0.80s
22903/10943 (epoch 188.357) train_loss=646.93518066 time/batch=1.11s
22904/10943 (epoch 188.365) train_loss=314.07192993 time/batch=0.61s
22905/10943 (epoch 188.373) train_loss=507.28860474 time/batch=0.86s
22906/10943 (epoch 188.381) train_loss=281.45306396 time/batch=0.54s
22907/10943 (epoch 188.390) train_loss=466.90328979 time/batch=0.77s
22908/10943 (epoch 188.398) train_loss=586.11480713 time/batch=1.02s
22909/10943 (epoch 188.406) train_loss=341.42312622 time/batch=0.63s
22910/10943 (epoch 188.414) train_loss=390.51367188 time/batch=0.64s
22911/10943 (epoch 188.423) train_loss=239.17248535 time/batch=0.44s
22912/10943 (epoch 188.431) train_loss=286.78686523 time/batch=0.50s
22913/10943 (epoch 188.439) train_loss=537.52923584 time/batch=0.90s
22914/10943 (epoch 188.447) train_loss=290.23242188 time/batch=0.53s
22915/10943 (epoch 188.455) train_loss=479.46206665 time/batch=0.80s
22916/10943 (epoch 188.464) train_loss=437.97424316 time/batch=0.79s
22917/10943 (epoch 188.472) train_loss=175.31712341 time/batch=0.35s
22918/10943 (epoch 188.480) train_loss=285.33084106 time/batch=0.50s
22919/10943 (epoch 188.488) train_loss=216.13793945 time/batch=0.41s
22920/10943 (epoch 188.497) train_loss=424.21771240 time/batch=0.72s
22921/10943 (epoch 188.505) train_loss=291.11474609 time/batch=0.53s
22922/10943 (epoch 188.513) train_loss=336.66412354 time/batch=0.59s
22923/10943 (epoch 188.521) train_loss=417.68078613 time/batch=0.72s
22924/10943 (epoch 188.529) train_loss=371.76062012 time/batch=0.64s
22925/10943 (epoch 188.538) train_loss=384.25311279 time/batch=0.64s
22926/10943 (epoch 188.546) train_loss=408.20697021 time/batch=0.68s
22927/10943 (epoch 188.554) train_loss=306.04193115 time/batch=0.58s
22928/10943 (epoch 188.562) train_loss=279.46777344 time/batch=0.50s
22929/10943 (epoch 188.571) train_loss=421.76174927 time/batch=0.69s
22930/10943 (epoch 188.579) train_loss=607.41674805 time/batch=1.02s
22931/10943 (epoch 188.587) train_loss=482.41656494 time/batch=0.83s
22932/10943 (epoch 188.595) train_loss=435.56225586 time/batch=0.72s
22933/10943 (epoch 188.603) train_loss=464.51062012 time/batch=0.78s
22934/10943 (epoch 188.612) train_loss=364.86572266 time/batch=0.66s
22935/10943 (epoch 188.620) train_loss=257.88513184 time/batch=0.48s
22936/10943 (epoch 188.628) train_loss=528.63714600 time/batch=0.87s
22937/10943 (epoch 188.636) train_loss=487.12036133 time/batch=0.89s
22938/10943 (epoch 188.645) train_loss=409.28808594 time/batch=0.72s
22939/10943 (epoch 188.653) train_loss=451.27050781 time/batch=0.76s
22940/10943 (epoch 188.661) train_loss=537.67181396 time/batch=0.93s
22941/10943 (epoch 188.669) train_loss=542.87109375 time/batch=0.90s
22942/10943 (epoch 188.677) train_loss=278.48074341 time/batch=0.52s
22943/10943 (epoch 188.686) train_loss=342.57208252 time/batch=0.59s
22944/10943 (epoch 188.694) train_loss=356.81213379 time/batch=0.61s
22945/10943 (epoch 188.702) train_loss=302.12744141 time/batch=0.57s
22946/10943 (epoch 188.710) train_loss=242.68077087 time/batch=0.47s
22947/10943 (epoch 188.719) train_loss=488.46881104 time/batch=0.83s
22948/10943 (epoch 188.727) train_loss=354.06689453 time/batch=0.67s
22949/10943 (epoch 188.735) train_loss=185.74401855 time/batch=0.34s
22950/10943 (epoch 188.743) train_loss=430.68087769 time/batch=0.69s
22951/10943 (epoch 188.751) train_loss=394.38632202 time/batch=0.69s
22952/10943 (epoch 188.760) train_loss=320.95562744 time/batch=0.61s
22953/10943 (epoch 188.768) train_loss=422.61065674 time/batch=0.71s
22954/10943 (epoch 188.776) train_loss=472.05603027 time/batch=0.81s
22955/10943 (epoch 188.784) train_loss=405.34020996 time/batch=0.68s
22956/10943 (epoch 188.793) train_loss=440.14050293 time/batch=0.77s
22957/10943 (epoch 188.801) train_loss=472.77545166 time/batch=0.82s
22958/10943 (epoch 188.809) train_loss=387.24664307 time/batch=0.74s
22959/10943 (epoch 188.817) train_loss=449.05499268 time/batch=0.81s
setting learning rate to 0.0005127
22960/10943 (epoch 188.825) train_loss=771.15197754 time/batch=1.26s
22961/10943 (epoch 188.834) train_loss=1001.13519287 time/batch=1.62s
22962/10943 (epoch 188.842) train_loss=480.38964844 time/batch=0.88s
22963/10943 (epoch 188.850) train_loss=485.17395020 time/batch=0.83s
22964/10943 (epoch 188.858) train_loss=140.22607422 time/batch=0.32s
22965/10943 (epoch 188.867) train_loss=769.24530029 time/batch=1.21s
22966/10943 (epoch 188.875) train_loss=711.03295898 time/batch=1.24s
22967/10943 (epoch 188.883) train_loss=556.17895508 time/batch=0.96s
22968/10943 (epoch 188.891) train_loss=1057.71435547 time/batch=1.78s
22969/10943 (epoch 188.900) train_loss=1340.20373535 time/batch=3.21s
22970/10943 (epoch 188.908) train_loss=323.46917725 time/batch=0.83s
22971/10943 (epoch 188.916) train_loss=852.09411621 time/batch=1.30s
22972/10943 (epoch 188.924) train_loss=333.76153564 time/batch=0.67s
22973/10943 (epoch 188.932) train_loss=177.46112061 time/batch=0.33s
22974/10943 (epoch 188.941) train_loss=818.01037598 time/batch=1.38s
22975/10943 (epoch 188.949) train_loss=228.13659668 time/batch=0.49s
22976/10943 (epoch 188.957) train_loss=558.49768066 time/batch=0.90s
22977/10943 (epoch 188.965) train_loss=613.59863281 time/batch=1.03s
22978/10943 (epoch 188.974) train_loss=328.40435791 time/batch=0.61s
22979/10943 (epoch 188.982) train_loss=205.32713318 time/batch=0.36s
22980/10943 (epoch 188.990) train_loss=160.38095093 time/batch=0.30s
22981/10943 (epoch 188.998) train_loss=288.24606323 time/batch=0.48s
22982/10943 (epoch 189.006) train_loss=543.49517822 time/batch=0.90s
22983/10943 (epoch 189.015) train_loss=227.66687012 time/batch=0.46s
22984/10943 (epoch 189.023) train_loss=443.17764282 time/batch=0.74s
22985/10943 (epoch 189.031) train_loss=605.67065430 time/batch=0.98s
22986/10943 (epoch 189.039) train_loss=276.41809082 time/batch=0.54s
22987/10943 (epoch 189.048) train_loss=594.49401855 time/batch=0.96s
22988/10943 (epoch 189.056) train_loss=579.41906738 time/batch=1.00s
22989/10943 (epoch 189.064) train_loss=260.67224121 time/batch=0.49s
22990/10943 (epoch 189.072) train_loss=303.77603149 time/batch=0.54s
22991/10943 (epoch 189.080) train_loss=767.86230469 time/batch=1.34s
22992/10943 (epoch 189.089) train_loss=332.48956299 time/batch=0.65s
22993/10943 (epoch 189.097) train_loss=579.12786865 time/batch=0.93s
22994/10943 (epoch 189.105) train_loss=460.60644531 time/batch=0.76s
22995/10943 (epoch 189.113) train_loss=673.72192383 time/batch=1.10s
22996/10943 (epoch 189.122) train_loss=684.01794434 time/batch=1.16s
22997/10943 (epoch 189.130) train_loss=709.28411865 time/batch=1.18s
22998/10943 (epoch 189.138) train_loss=340.79400635 time/batch=0.64s
22999/10943 (epoch 189.146) train_loss=438.82797241 time/batch=0.74s
Validating
    loss:	408.421659

23000/10943 (epoch 189.154) train_loss=619.50067139 time/batch=2.90s
23001/10943 (epoch 189.163) train_loss=480.26727295 time/batch=0.87s
23002/10943 (epoch 189.171) train_loss=525.34515381 time/batch=0.88s
23003/10943 (epoch 189.179) train_loss=529.43811035 time/batch=0.94s
23004/10943 (epoch 189.187) train_loss=642.30017090 time/batch=1.11s
23005/10943 (epoch 189.196) train_loss=303.42837524 time/batch=0.57s
23006/10943 (epoch 189.204) train_loss=159.68978882 time/batch=0.31s
23007/10943 (epoch 189.212) train_loss=391.10528564 time/batch=0.62s
23008/10943 (epoch 189.220) train_loss=461.94995117 time/batch=0.79s
23009/10943 (epoch 189.228) train_loss=611.93322754 time/batch=1.05s
23010/10943 (epoch 189.237) train_loss=569.54089355 time/batch=0.99s
23011/10943 (epoch 189.245) train_loss=235.21228027 time/batch=0.47s
23012/10943 (epoch 189.253) train_loss=428.08813477 time/batch=0.71s
23013/10943 (epoch 189.261) train_loss=356.78894043 time/batch=0.64s
23014/10943 (epoch 189.270) train_loss=417.40301514 time/batch=0.69s
23015/10943 (epoch 189.278) train_loss=493.90802002 time/batch=0.86s
23016/10943 (epoch 189.286) train_loss=448.41967773 time/batch=0.77s
23017/10943 (epoch 189.294) train_loss=346.36950684 time/batch=0.61s
23018/10943 (epoch 189.302) train_loss=524.23846436 time/batch=0.85s
23019/10943 (epoch 189.311) train_loss=216.90969849 time/batch=0.44s
23020/10943 (epoch 189.319) train_loss=240.52401733 time/batch=0.44s
23021/10943 (epoch 189.327) train_loss=259.30545044 time/batch=0.44s
23022/10943 (epoch 189.335) train_loss=461.97381592 time/batch=0.76s
23023/10943 (epoch 189.344) train_loss=226.17623901 time/batch=0.45s
23024/10943 (epoch 189.352) train_loss=394.48373413 time/batch=0.66s
23025/10943 (epoch 189.360) train_loss=654.43273926 time/batch=1.07s
23026/10943 (epoch 189.368) train_loss=433.89959717 time/batch=0.77s
23027/10943 (epoch 189.377) train_loss=468.18765259 time/batch=0.82s
23028/10943 (epoch 189.385) train_loss=309.21325684 time/batch=0.57s
23029/10943 (epoch 189.393) train_loss=183.74589539 time/batch=0.34s
23030/10943 (epoch 189.401) train_loss=423.12704468 time/batch=0.73s
23031/10943 (epoch 189.409) train_loss=312.28790283 time/batch=0.58s
23032/10943 (epoch 189.418) train_loss=172.76959229 time/batch=0.33s
23033/10943 (epoch 189.426) train_loss=457.38623047 time/batch=0.75s
23034/10943 (epoch 189.434) train_loss=203.20619202 time/batch=0.40s
23035/10943 (epoch 189.442) train_loss=343.07864380 time/batch=0.59s
23036/10943 (epoch 189.451) train_loss=277.23797607 time/batch=0.51s
23037/10943 (epoch 189.459) train_loss=267.38250732 time/batch=0.48s
23038/10943 (epoch 189.467) train_loss=504.24087524 time/batch=0.84s
23039/10943 (epoch 189.475) train_loss=353.01574707 time/batch=0.63s
23040/10943 (epoch 189.483) train_loss=413.26541138 time/batch=0.67s
23041/10943 (epoch 189.492) train_loss=456.32031250 time/batch=0.79s
23042/10943 (epoch 189.500) train_loss=458.24822998 time/batch=0.78s
23043/10943 (epoch 189.508) train_loss=288.56210327 time/batch=0.52s
23044/10943 (epoch 189.516) train_loss=553.01293945 time/batch=0.96s
23045/10943 (epoch 189.525) train_loss=358.84146118 time/batch=0.68s
23046/10943 (epoch 189.533) train_loss=422.36010742 time/batch=0.71s
23047/10943 (epoch 189.541) train_loss=417.36190796 time/batch=0.71s
23048/10943 (epoch 189.549) train_loss=387.65188599 time/batch=0.66s
23049/10943 (epoch 189.557) train_loss=319.30383301 time/batch=0.57s
23050/10943 (epoch 189.566) train_loss=448.44812012 time/batch=0.78s
23051/10943 (epoch 189.574) train_loss=199.67468262 time/batch=0.40s
23052/10943 (epoch 189.582) train_loss=179.76904297 time/batch=0.33s
23053/10943 (epoch 189.590) train_loss=214.49267578 time/batch=0.41s
23054/10943 (epoch 189.599) train_loss=520.62207031 time/batch=0.84s
23055/10943 (epoch 189.607) train_loss=502.66033936 time/batch=0.84s
23056/10943 (epoch 189.615) train_loss=349.05291748 time/batch=0.62s
23057/10943 (epoch 189.623) train_loss=253.48968506 time/batch=0.46s
23058/10943 (epoch 189.631) train_loss=399.59121704 time/batch=0.65s
23059/10943 (epoch 189.640) train_loss=357.92248535 time/batch=0.63s
23060/10943 (epoch 189.648) train_loss=233.13293457 time/batch=0.47s
23061/10943 (epoch 189.656) train_loss=332.74945068 time/batch=0.58s
23062/10943 (epoch 189.664) train_loss=372.21411133 time/batch=0.64s
23063/10943 (epoch 189.673) train_loss=370.67254639 time/batch=0.65s
23064/10943 (epoch 189.681) train_loss=290.35247803 time/batch=0.53s
23065/10943 (epoch 189.689) train_loss=359.42135620 time/batch=0.62s
23066/10943 (epoch 189.697) train_loss=395.35382080 time/batch=0.66s
23067/10943 (epoch 189.705) train_loss=277.33853149 time/batch=0.51s
23068/10943 (epoch 189.714) train_loss=455.77819824 time/batch=0.78s
23069/10943 (epoch 189.722) train_loss=401.29501343 time/batch=0.68s
23070/10943 (epoch 189.730) train_loss=469.71392822 time/batch=0.80s
23071/10943 (epoch 189.738) train_loss=399.69451904 time/batch=0.71s
23072/10943 (epoch 189.747) train_loss=307.44213867 time/batch=0.59s
23073/10943 (epoch 189.755) train_loss=459.14596558 time/batch=0.80s
23074/10943 (epoch 189.763) train_loss=394.07540894 time/batch=0.70s
23075/10943 (epoch 189.771) train_loss=431.88928223 time/batch=0.83s
23076/10943 (epoch 189.779) train_loss=490.74749756 time/batch=0.86s
23077/10943 (epoch 189.788) train_loss=339.76226807 time/batch=0.63s
23078/10943 (epoch 189.796) train_loss=352.48989868 time/batch=0.67s
23079/10943 (epoch 189.804) train_loss=415.10638428 time/batch=0.70s
23080/10943 (epoch 189.812) train_loss=398.63073730 time/batch=0.72s
setting learning rate to 0.0004973
  saved to metadata/gru_dropout-9_nov_folkwiki-20181115-204407_epoch79.pkl
23081/10943 (epoch 189.821) train_loss=281.77960205 time/batch=0.58s
23082/10943 (epoch 189.829) train_loss=494.10421753 time/batch=0.82s
23083/10943 (epoch 189.837) train_loss=542.67004395 time/batch=0.92s
23084/10943 (epoch 189.845) train_loss=1217.78454590 time/batch=2.11s
23085/10943 (epoch 189.854) train_loss=264.55850220 time/batch=0.61s
23086/10943 (epoch 189.862) train_loss=162.15185547 time/batch=0.29s
23087/10943 (epoch 189.870) train_loss=824.94299316 time/batch=1.23s
23088/10943 (epoch 189.878) train_loss=195.49719238 time/batch=0.44s
23089/10943 (epoch 189.886) train_loss=563.14978027 time/batch=0.90s
23090/10943 (epoch 189.895) train_loss=391.69628906 time/batch=0.72s
23091/10943 (epoch 189.903) train_loss=217.38406372 time/batch=0.41s
23092/10943 (epoch 189.911) train_loss=626.23498535 time/batch=1.04s
23093/10943 (epoch 189.919) train_loss=852.53344727 time/batch=1.52s
23094/10943 (epoch 189.928) train_loss=435.20349121 time/batch=0.81s
23095/10943 (epoch 189.936) train_loss=661.57678223 time/batch=1.13s
23096/10943 (epoch 189.944) train_loss=772.58703613 time/batch=1.34s
23097/10943 (epoch 189.952) train_loss=655.61492920 time/batch=1.09s
23098/10943 (epoch 189.960) train_loss=344.81634521 time/batch=0.64s
23099/10943 (epoch 189.969) train_loss=456.41680908 time/batch=0.80s
23100/10943 (epoch 189.977) train_loss=429.95382690 time/batch=0.77s
23101/10943 (epoch 189.985) train_loss=528.94134521 time/batch=0.90s
23102/10943 (epoch 189.993) train_loss=663.40032959 time/batch=1.11s
23103/10943 (epoch 190.002) train_loss=289.55236816 time/batch=0.59s
23104/10943 (epoch 190.010) train_loss=922.03613281 time/batch=1.55s
23105/10943 (epoch 190.018) train_loss=492.53900146 time/batch=0.93s
23106/10943 (epoch 190.026) train_loss=677.96594238 time/batch=1.11s
23107/10943 (epoch 190.034) train_loss=221.96304321 time/batch=0.46s
23108/10943 (epoch 190.043) train_loss=451.69232178 time/batch=0.73s
23109/10943 (epoch 190.051) train_loss=381.84924316 time/batch=0.68s
23110/10943 (epoch 190.059) train_loss=410.44976807 time/batch=0.69s
23111/10943 (epoch 190.067) train_loss=434.74908447 time/batch=0.73s
23112/10943 (epoch 190.076) train_loss=454.97863770 time/batch=0.79s
23113/10943 (epoch 190.084) train_loss=167.43215942 time/batch=0.35s
23114/10943 (epoch 190.092) train_loss=422.96472168 time/batch=0.71s
23115/10943 (epoch 190.100) train_loss=425.48376465 time/batch=0.76s
23116/10943 (epoch 190.108) train_loss=512.54498291 time/batch=0.86s
23117/10943 (epoch 190.117) train_loss=323.25018311 time/batch=0.60s
23118/10943 (epoch 190.125) train_loss=245.18041992 time/batch=0.45s
23119/10943 (epoch 190.133) train_loss=804.17236328 time/batch=1.31s
23120/10943 (epoch 190.141) train_loss=678.22436523 time/batch=1.21s
23121/10943 (epoch 190.150) train_loss=715.47302246 time/batch=1.21s
23122/10943 (epoch 190.158) train_loss=264.61486816 time/batch=0.51s
23123/10943 (epoch 190.166) train_loss=700.27008057 time/batch=1.16s
23124/10943 (epoch 190.174) train_loss=178.84655762 time/batch=0.40s
23125/10943 (epoch 190.182) train_loss=288.13702393 time/batch=0.49s
23126/10943 (epoch 190.191) train_loss=569.08325195 time/batch=0.94s
23127/10943 (epoch 190.199) train_loss=349.54083252 time/batch=0.65s
23128/10943 (epoch 190.207) train_loss=350.16754150 time/batch=0.62s
23129/10943 (epoch 190.215) train_loss=453.61608887 time/batch=0.77s
23130/10943 (epoch 190.224) train_loss=609.28894043 time/batch=1.02s
23131/10943 (epoch 190.232) train_loss=614.19726562 time/batch=1.04s
23132/10943 (epoch 190.240) train_loss=341.74343872 time/batch=0.64s
23133/10943 (epoch 190.248) train_loss=289.06439209 time/batch=0.54s
23134/10943 (epoch 190.256) train_loss=229.61161804 time/batch=0.44s
23135/10943 (epoch 190.265) train_loss=492.57232666 time/batch=0.82s
23136/10943 (epoch 190.273) train_loss=315.03778076 time/batch=0.59s
23137/10943 (epoch 190.281) train_loss=270.99389648 time/batch=0.49s
23138/10943 (epoch 190.289) train_loss=1176.78784180 time/batch=3.06s
23139/10943 (epoch 190.298) train_loss=458.28601074 time/batch=0.95s
23140/10943 (epoch 190.306) train_loss=493.57537842 time/batch=0.86s
23141/10943 (epoch 190.314) train_loss=332.68161011 time/batch=0.62s
23142/10943 (epoch 190.322) train_loss=570.80999756 time/batch=0.96s
23143/10943 (epoch 190.331) train_loss=218.38763428 time/batch=0.42s
23144/10943 (epoch 190.339) train_loss=693.06298828 time/batch=1.17s
23145/10943 (epoch 190.347) train_loss=408.98016357 time/batch=0.73s
23146/10943 (epoch 190.355) train_loss=548.93267822 time/batch=0.92s
23147/10943 (epoch 190.363) train_loss=293.27349854 time/batch=0.57s
23148/10943 (epoch 190.372) train_loss=511.29687500 time/batch=0.83s
23149/10943 (epoch 190.380) train_loss=349.79669189 time/batch=0.66s
23150/10943 (epoch 190.388) train_loss=412.55737305 time/batch=0.72s
23151/10943 (epoch 190.396) train_loss=497.32235718 time/batch=0.87s
23152/10943 (epoch 190.405) train_loss=233.92941284 time/batch=0.45s
23153/10943 (epoch 190.413) train_loss=321.38549805 time/batch=0.57s
23154/10943 (epoch 190.421) train_loss=133.31668091 time/batch=0.28s
23155/10943 (epoch 190.429) train_loss=450.95062256 time/batch=0.75s
23156/10943 (epoch 190.437) train_loss=401.00115967 time/batch=0.69s
23157/10943 (epoch 190.446) train_loss=531.87402344 time/batch=0.90s
23158/10943 (epoch 190.454) train_loss=273.62014771 time/batch=0.50s
23159/10943 (epoch 190.462) train_loss=309.23864746 time/batch=0.54s
23160/10943 (epoch 190.470) train_loss=273.26599121 time/batch=0.50s
23161/10943 (epoch 190.479) train_loss=394.92861938 time/batch=0.68s
23162/10943 (epoch 190.487) train_loss=387.07418823 time/batch=0.69s
23163/10943 (epoch 190.495) train_loss=579.69458008 time/batch=0.95s
23164/10943 (epoch 190.503) train_loss=459.11965942 time/batch=0.79s
23165/10943 (epoch 190.511) train_loss=535.90966797 time/batch=0.93s
23166/10943 (epoch 190.520) train_loss=478.40148926 time/batch=0.83s
23167/10943 (epoch 190.528) train_loss=405.31109619 time/batch=0.72s
23168/10943 (epoch 190.536) train_loss=371.39215088 time/batch=0.65s
23169/10943 (epoch 190.544) train_loss=363.29901123 time/batch=0.64s
23170/10943 (epoch 190.553) train_loss=170.80050659 time/batch=0.34s
23171/10943 (epoch 190.561) train_loss=390.72308350 time/batch=0.64s
23172/10943 (epoch 190.569) train_loss=463.28561401 time/batch=0.80s
23173/10943 (epoch 190.577) train_loss=202.49533081 time/batch=0.40s
23174/10943 (epoch 190.585) train_loss=342.28088379 time/batch=0.60s
23175/10943 (epoch 190.594) train_loss=329.18225098 time/batch=0.60s
23176/10943 (epoch 190.602) train_loss=301.29953003 time/batch=0.54s
23177/10943 (epoch 190.610) train_loss=230.10021973 time/batch=0.45s
23178/10943 (epoch 190.618) train_loss=380.59552002 time/batch=0.67s
23179/10943 (epoch 190.627) train_loss=358.04956055 time/batch=0.64s
23180/10943 (epoch 190.635) train_loss=262.99392700 time/batch=0.48s
23181/10943 (epoch 190.643) train_loss=172.02328491 time/batch=0.33s
23182/10943 (epoch 190.651) train_loss=287.80746460 time/batch=0.50s
23183/10943 (epoch 190.659) train_loss=326.92590332 time/batch=0.57s
23184/10943 (epoch 190.668) train_loss=270.54760742 time/batch=0.50s
23185/10943 (epoch 190.676) train_loss=488.47705078 time/batch=0.80s
23186/10943 (epoch 190.684) train_loss=295.77960205 time/batch=0.57s
23187/10943 (epoch 190.692) train_loss=532.03485107 time/batch=0.96s
23188/10943 (epoch 190.701) train_loss=447.24099731 time/batch=0.83s
23189/10943 (epoch 190.709) train_loss=503.69528198 time/batch=0.83s
23190/10943 (epoch 190.717) train_loss=381.92968750 time/batch=0.66s
23191/10943 (epoch 190.725) train_loss=250.10980225 time/batch=0.47s
23192/10943 (epoch 190.733) train_loss=445.81155396 time/batch=0.77s
23193/10943 (epoch 190.742) train_loss=424.89215088 time/batch=0.73s
23194/10943 (epoch 190.750) train_loss=279.40792847 time/batch=0.56s
23195/10943 (epoch 190.758) train_loss=458.65097046 time/batch=0.79s
23196/10943 (epoch 190.766) train_loss=427.28497314 time/batch=0.73s
23197/10943 (epoch 190.775) train_loss=334.34567261 time/batch=0.61s
23198/10943 (epoch 190.783) train_loss=189.93908691 time/batch=0.39s
23199/10943 (epoch 190.791) train_loss=231.44763184 time/batch=0.59s
23200/10943 (epoch 190.799) train_loss=375.32476807 time/batch=0.72s
23201/10943 (epoch 190.808) train_loss=392.08901978 time/batch=0.80s
setting learning rate to 0.0004824
23202/10943 (epoch 190.816) train_loss=819.25427246 time/batch=1.30s
23203/10943 (epoch 190.824) train_loss=602.81781006 time/batch=1.01s
23204/10943 (epoch 190.832) train_loss=595.25354004 time/batch=0.96s
23205/10943 (epoch 190.840) train_loss=850.14801025 time/batch=1.39s
23206/10943 (epoch 190.849) train_loss=491.75592041 time/batch=0.86s
23207/10943 (epoch 190.857) train_loss=521.16137695 time/batch=0.93s
23208/10943 (epoch 190.865) train_loss=905.94409180 time/batch=1.58s
23209/10943 (epoch 190.873) train_loss=650.64941406 time/batch=1.17s
23210/10943 (epoch 190.882) train_loss=300.94265747 time/batch=0.60s
23211/10943 (epoch 190.890) train_loss=290.19482422 time/batch=0.52s
23212/10943 (epoch 190.898) train_loss=691.98669434 time/batch=1.17s
23213/10943 (epoch 190.906) train_loss=223.75152588 time/batch=0.46s
23214/10943 (epoch 190.914) train_loss=348.38662720 time/batch=0.61s
23215/10943 (epoch 190.923) train_loss=445.81869507 time/batch=0.76s
23216/10943 (epoch 190.931) train_loss=350.76519775 time/batch=0.64s
23217/10943 (epoch 190.939) train_loss=558.85870361 time/batch=0.94s
23218/10943 (epoch 190.947) train_loss=147.35060120 time/batch=0.33s
23219/10943 (epoch 190.956) train_loss=1179.54223633 time/batch=2.15s
23220/10943 (epoch 190.964) train_loss=458.34124756 time/batch=0.90s
23221/10943 (epoch 190.972) train_loss=1183.40942383 time/batch=3.09s
23222/10943 (epoch 190.980) train_loss=762.11340332 time/batch=1.45s
23223/10943 (epoch 190.988) train_loss=519.46044922 time/batch=0.91s
23224/10943 (epoch 190.997) train_loss=761.31323242 time/batch=1.22s
23225/10943 (epoch 191.005) train_loss=645.57946777 time/batch=1.08s
23226/10943 (epoch 191.013) train_loss=806.54638672 time/batch=1.43s
23227/10943 (epoch 191.021) train_loss=329.82000732 time/batch=0.67s
23228/10943 (epoch 191.030) train_loss=654.85839844 time/batch=1.07s
23229/10943 (epoch 191.038) train_loss=294.77593994 time/batch=0.60s
23230/10943 (epoch 191.046) train_loss=612.97802734 time/batch=0.97s
23231/10943 (epoch 191.054) train_loss=228.39248657 time/batch=0.48s
23232/10943 (epoch 191.062) train_loss=643.32958984 time/batch=1.08s
23233/10943 (epoch 191.071) train_loss=611.57971191 time/batch=1.06s
23234/10943 (epoch 191.079) train_loss=342.78216553 time/batch=0.62s
23235/10943 (epoch 191.087) train_loss=406.42889404 time/batch=0.66s
23236/10943 (epoch 191.095) train_loss=425.94583130 time/batch=0.73s
23237/10943 (epoch 191.104) train_loss=201.52679443 time/batch=0.40s
23238/10943 (epoch 191.112) train_loss=144.48590088 time/batch=0.29s
23239/10943 (epoch 191.120) train_loss=505.54177856 time/batch=0.83s
23240/10943 (epoch 191.128) train_loss=481.45721436 time/batch=0.84s
23241/10943 (epoch 191.136) train_loss=493.77886963 time/batch=0.88s
23242/10943 (epoch 191.145) train_loss=739.98962402 time/batch=1.44s
23243/10943 (epoch 191.153) train_loss=415.20278931 time/batch=0.75s
23244/10943 (epoch 191.161) train_loss=173.61701965 time/batch=0.33s
23245/10943 (epoch 191.169) train_loss=373.93743896 time/batch=0.62s
23246/10943 (epoch 191.178) train_loss=662.17236328 time/batch=1.11s
23247/10943 (epoch 191.186) train_loss=177.79542542 time/batch=0.40s
23248/10943 (epoch 191.194) train_loss=474.45581055 time/batch=0.80s
23249/10943 (epoch 191.202) train_loss=321.20666504 time/batch=0.58s
23250/10943 (epoch 191.210) train_loss=279.07043457 time/batch=0.49s
23251/10943 (epoch 191.219) train_loss=247.57604980 time/batch=0.43s
23252/10943 (epoch 191.227) train_loss=328.37109375 time/batch=0.57s
23253/10943 (epoch 191.235) train_loss=575.35021973 time/batch=1.02s
23254/10943 (epoch 191.243) train_loss=561.83776855 time/batch=1.01s
23255/10943 (epoch 191.252) train_loss=395.35095215 time/batch=0.71s
23256/10943 (epoch 191.260) train_loss=163.71670532 time/batch=0.33s
23257/10943 (epoch 191.268) train_loss=198.09489441 time/batch=0.35s
23258/10943 (epoch 191.276) train_loss=527.35290527 time/batch=0.85s
23259/10943 (epoch 191.285) train_loss=529.57836914 time/batch=0.92s
23260/10943 (epoch 191.293) train_loss=442.61145020 time/batch=0.79s
23261/10943 (epoch 191.301) train_loss=538.11633301 time/batch=0.92s
23262/10943 (epoch 191.309) train_loss=293.50088501 time/batch=0.56s
23263/10943 (epoch 191.317) train_loss=206.14395142 time/batch=0.39s
23264/10943 (epoch 191.326) train_loss=251.88084412 time/batch=0.44s
23265/10943 (epoch 191.334) train_loss=575.61767578 time/batch=0.94s
23266/10943 (epoch 191.342) train_loss=488.32983398 time/batch=0.86s
23267/10943 (epoch 191.350) train_loss=523.78356934 time/batch=0.89s
23268/10943 (epoch 191.359) train_loss=376.25262451 time/batch=0.67s
23269/10943 (epoch 191.367) train_loss=580.73138428 time/batch=1.03s
23270/10943 (epoch 191.375) train_loss=439.74908447 time/batch=0.79s
23271/10943 (epoch 191.383) train_loss=185.45288086 time/batch=0.37s
23272/10943 (epoch 191.391) train_loss=405.68572998 time/batch=0.66s
23273/10943 (epoch 191.400) train_loss=218.30343628 time/batch=0.44s
23274/10943 (epoch 191.408) train_loss=288.93591309 time/batch=0.53s
23275/10943 (epoch 191.416) train_loss=325.81268311 time/batch=0.59s
23276/10943 (epoch 191.424) train_loss=304.66027832 time/batch=0.56s
23277/10943 (epoch 191.433) train_loss=451.35565186 time/batch=0.79s
23278/10943 (epoch 191.441) train_loss=234.64242554 time/batch=0.47s
23279/10943 (epoch 191.449) train_loss=222.54843140 time/batch=0.42s
23280/10943 (epoch 191.457) train_loss=425.09570312 time/batch=0.72s
23281/10943 (epoch 191.465) train_loss=435.59982300 time/batch=0.74s
