vocabulary size: 226
n tunes: 26239
n train tunes: 24959.0
n validation tunes: 1280.0
17769/19499 (epoch 45.563) train_loss=411.89276123 time/batch=0.91s
17770/19499 (epoch 45.566) train_loss=486.58364868 time/batch=1.19s
17771/19499 (epoch 45.568) train_loss=280.29980469 time/batch=0.73s
17772/19499 (epoch 45.571) train_loss=209.92553711 time/batch=0.49s
17773/19499 (epoch 45.574) train_loss=342.43786621 time/batch=0.74s
17774/19499 (epoch 45.576) train_loss=466.51116943 time/batch=1.01s
17775/19499 (epoch 45.579) train_loss=341.70129395 time/batch=0.81s
17776/19499 (epoch 45.581) train_loss=262.99633789 time/batch=0.63s
17777/19499 (epoch 45.584) train_loss=447.40081787 time/batch=0.94s
17778/19499 (epoch 45.586) train_loss=347.89123535 time/batch=0.84s
17779/19499 (epoch 45.589) train_loss=451.44683838 time/batch=0.96s
17780/19499 (epoch 45.592) train_loss=320.51602173 time/batch=0.77s
17781/19499 (epoch 45.594) train_loss=401.89428711 time/batch=0.87s
17782/19499 (epoch 45.597) train_loss=338.86407471 time/batch=0.79s
17783/19499 (epoch 45.599) train_loss=262.53045654 time/batch=0.65s
17784/19499 (epoch 45.602) train_loss=205.93988037 time/batch=0.51s
17785/19499 (epoch 45.604) train_loss=335.48144531 time/batch=0.72s
17786/19499 (epoch 45.607) train_loss=342.75985718 time/batch=0.79s
17787/19499 (epoch 45.610) train_loss=363.93405151 time/batch=0.83s
17788/19499 (epoch 45.612) train_loss=554.27490234 time/batch=1.19s
17789/19499 (epoch 45.615) train_loss=363.04956055 time/batch=0.90s
17790/19499 (epoch 45.617) train_loss=462.73007202 time/batch=1.02s
17791/19499 (epoch 45.620) train_loss=270.41784668 time/batch=0.69s
17792/19499 (epoch 45.622) train_loss=352.41958618 time/batch=0.78s
17793/19499 (epoch 45.625) train_loss=442.73718262 time/batch=0.94s
17794/19499 (epoch 45.627) train_loss=391.38525391 time/batch=0.89s
17795/19499 (epoch 45.630) train_loss=341.44256592 time/batch=0.76s
17796/19499 (epoch 45.633) train_loss=343.98010254 time/batch=0.80s
17797/19499 (epoch 45.635) train_loss=346.74459839 time/batch=0.76s
17798/19499 (epoch 45.638) train_loss=402.10314941 time/batch=0.87s
17799/19499 (epoch 45.640) train_loss=350.32543945 time/batch=0.82s
17800/19499 (epoch 45.643) train_loss=375.10296631 time/batch=0.83s
17801/19499 (epoch 45.645) train_loss=400.90585327 time/batch=0.88s
17802/19499 (epoch 45.648) train_loss=256.88366699 time/batch=0.61s
17803/19499 (epoch 45.651) train_loss=205.25198364 time/batch=0.50s
17804/19499 (epoch 45.653) train_loss=328.68005371 time/batch=0.72s
17805/19499 (epoch 45.656) train_loss=240.26383972 time/batch=0.57s
17806/19499 (epoch 45.658) train_loss=425.48468018 time/batch=0.87s
17807/19499 (epoch 45.661) train_loss=328.20159912 time/batch=0.76s
17808/19499 (epoch 45.663) train_loss=286.33734131 time/batch=0.68s
17809/19499 (epoch 45.666) train_loss=430.96276855 time/batch=0.89s
17810/19499 (epoch 45.668) train_loss=248.29620361 time/batch=0.65s
17811/19499 (epoch 45.671) train_loss=443.34936523 time/batch=0.93s
17812/19499 (epoch 45.674) train_loss=265.32427979 time/batch=0.67s
17813/19499 (epoch 45.676) train_loss=376.03158569 time/batch=0.80s
17814/19499 (epoch 45.679) train_loss=409.87744141 time/batch=0.92s
17815/19499 (epoch 45.681) train_loss=446.61260986 time/batch=0.97s
17816/19499 (epoch 45.684) train_loss=177.41143799 time/batch=0.52s
17817/19499 (epoch 45.686) train_loss=190.38244629 time/batch=0.43s
17818/19499 (epoch 45.689) train_loss=335.12847900 time/batch=0.72s
17819/19499 (epoch 45.692) train_loss=264.29125977 time/batch=0.63s
17820/19499 (epoch 45.694) train_loss=364.09722900 time/batch=0.77s
17821/19499 (epoch 45.697) train_loss=269.63848877 time/batch=0.64s
17822/19499 (epoch 45.699) train_loss=203.83767700 time/batch=0.47s
17823/19499 (epoch 45.702) train_loss=370.86334229 time/batch=0.76s
17824/19499 (epoch 45.704) train_loss=387.96166992 time/batch=0.86s
17825/19499 (epoch 45.707) train_loss=437.04821777 time/batch=0.94s
17826/19499 (epoch 45.710) train_loss=442.39538574 time/batch=0.95s
17827/19499 (epoch 45.712) train_loss=413.16345215 time/batch=0.87s
17828/19499 (epoch 45.715) train_loss=326.22485352 time/batch=0.73s
17829/19499 (epoch 45.717) train_loss=342.82217407 time/batch=0.76s
17830/19499 (epoch 45.720) train_loss=280.66406250 time/batch=0.66s
17831/19499 (epoch 45.722) train_loss=311.68716431 time/batch=0.71s
17832/19499 (epoch 45.725) train_loss=349.85028076 time/batch=0.79s
17833/19499 (epoch 45.727) train_loss=269.63574219 time/batch=0.65s
17834/19499 (epoch 45.730) train_loss=347.18099976 time/batch=0.77s
17835/19499 (epoch 45.733) train_loss=338.64398193 time/batch=0.75s
17836/19499 (epoch 45.735) train_loss=347.38739014 time/batch=0.77s
17837/19499 (epoch 45.738) train_loss=215.55381775 time/batch=0.61s
17838/19499 (epoch 45.740) train_loss=274.39501953 time/batch=0.61s
17839/19499 (epoch 45.743) train_loss=334.51141357 time/batch=0.75s
17840/19499 (epoch 45.745) train_loss=296.41857910 time/batch=0.69s
17841/19499 (epoch 45.748) train_loss=352.33825684 time/batch=0.79s
17842/19499 (epoch 45.751) train_loss=347.81732178 time/batch=0.79s
17843/19499 (epoch 45.753) train_loss=303.05279541 time/batch=0.70s
17844/19499 (epoch 45.756) train_loss=265.95794678 time/batch=0.61s
17845/19499 (epoch 45.758) train_loss=295.77160645 time/batch=0.66s
17846/19499 (epoch 45.761) train_loss=267.38085938 time/batch=0.63s
17847/19499 (epoch 45.763) train_loss=268.07662964 time/batch=0.62s
17848/19499 (epoch 45.766) train_loss=312.33337402 time/batch=0.72s
17849/19499 (epoch 45.769) train_loss=357.41406250 time/batch=0.81s
17850/19499 (epoch 45.771) train_loss=406.81665039 time/batch=0.87s
17851/19499 (epoch 45.774) train_loss=423.16464233 time/batch=0.90s
17852/19499 (epoch 45.776) train_loss=373.52001953 time/batch=0.83s
17853/19499 (epoch 45.779) train_loss=306.72143555 time/batch=0.69s
17854/19499 (epoch 45.781) train_loss=284.35476685 time/batch=0.64s
17855/19499 (epoch 45.784) train_loss=305.94421387 time/batch=0.69s
17856/19499 (epoch 45.786) train_loss=284.09210205 time/batch=0.65s
17857/19499 (epoch 45.789) train_loss=257.06085205 time/batch=0.62s
17858/19499 (epoch 45.792) train_loss=356.16311646 time/batch=0.79s
17859/19499 (epoch 45.794) train_loss=335.56695557 time/batch=0.78s
17860/19499 (epoch 45.797) train_loss=400.51583862 time/batch=0.85s
17861/19499 (epoch 45.799) train_loss=359.04223633 time/batch=0.80s
17862/19499 (epoch 45.802) train_loss=342.27453613 time/batch=0.78s
17863/19499 (epoch 45.804) train_loss=405.56768799 time/batch=0.87s
17864/19499 (epoch 45.807) train_loss=299.35900879 time/batch=0.70s
17865/19499 (epoch 45.810) train_loss=340.27883911 time/batch=0.76s
17866/19499 (epoch 45.812) train_loss=278.75134277 time/batch=0.65s
17867/19499 (epoch 45.815) train_loss=261.52865601 time/batch=0.60s
17868/19499 (epoch 45.817) train_loss=288.11669922 time/batch=0.64s
17869/19499 (epoch 45.820) train_loss=308.18481445 time/batch=0.77s
17870/19499 (epoch 45.822) train_loss=400.52758789 time/batch=0.90s
17871/19499 (epoch 45.825) train_loss=311.05468750 time/batch=0.72s
17872/19499 (epoch 45.827) train_loss=351.09176636 time/batch=0.79s
17873/19499 (epoch 45.830) train_loss=271.99005127 time/batch=0.62s
17874/19499 (epoch 45.833) train_loss=267.28436279 time/batch=0.62s
17875/19499 (epoch 45.835) train_loss=375.65145874 time/batch=0.81s
17876/19499 (epoch 45.838) train_loss=363.80932617 time/batch=0.83s
17877/19499 (epoch 45.840) train_loss=303.78161621 time/batch=0.70s
17878/19499 (epoch 45.843) train_loss=270.94317627 time/batch=0.65s
17879/19499 (epoch 45.845) train_loss=414.86819458 time/batch=0.88s
17880/19499 (epoch 45.848) train_loss=347.14691162 time/batch=0.84s
17881/19499 (epoch 45.851) train_loss=284.31924438 time/batch=0.66s
17882/19499 (epoch 45.853) train_loss=409.74111938 time/batch=0.89s
17883/19499 (epoch 45.856) train_loss=367.61456299 time/batch=0.83s
17884/19499 (epoch 45.858) train_loss=278.41156006 time/batch=0.67s
17885/19499 (epoch 45.861) train_loss=402.57632446 time/batch=0.85s
17886/19499 (epoch 45.863) train_loss=372.33023071 time/batch=0.83s
17887/19499 (epoch 45.866) train_loss=293.98596191 time/batch=0.69s
17888/19499 (epoch 45.869) train_loss=279.51385498 time/batch=0.64s
17889/19499 (epoch 45.871) train_loss=278.77984619 time/batch=0.68s
17890/19499 (epoch 45.874) train_loss=283.05975342 time/batch=0.66s
17891/19499 (epoch 45.876) train_loss=351.28659058 time/batch=0.79s
17892/19499 (epoch 45.879) train_loss=367.14401245 time/batch=0.84s
17893/19499 (epoch 45.881) train_loss=395.60327148 time/batch=0.90s
17894/19499 (epoch 45.884) train_loss=288.30432129 time/batch=0.69s
setting learning rate to 0.0014009
17895/19499 (epoch 45.886) train_loss=1056.67724609 time/batch=1.93s
17896/19499 (epoch 45.889) train_loss=2246.04785156 time/batch=3.87s
17897/19499 (epoch 45.892) train_loss=896.80456543 time/batch=1.99s
17898/19499 (epoch 45.894) train_loss=945.08013916 time/batch=1.90s
17899/19499 (epoch 45.897) train_loss=712.21972656 time/batch=1.58s
17900/19499 (epoch 45.899) train_loss=673.68664551 time/batch=1.45s
17901/19499 (epoch 45.902) train_loss=1481.50292969 time/batch=3.00s
17902/19499 (epoch 45.904) train_loss=176.14331055 time/batch=0.86s
17903/19499 (epoch 45.907) train_loss=865.78155518 time/batch=1.55s
17904/19499 (epoch 45.910) train_loss=1213.93676758 time/batch=2.50s
17905/19499 (epoch 45.912) train_loss=205.00733948 time/batch=0.79s
17906/19499 (epoch 45.915) train_loss=435.89929199 time/batch=0.85s
17907/19499 (epoch 45.917) train_loss=1133.24096680 time/batch=2.13s
17908/19499 (epoch 45.920) train_loss=1165.12329102 time/batch=2.65s
17909/19499 (epoch 45.922) train_loss=561.58197021 time/batch=1.44s
17910/19499 (epoch 45.925) train_loss=454.11721802 time/batch=1.02s
17911/19499 (epoch 45.927) train_loss=273.80566406 time/batch=0.70s
17912/19499 (epoch 45.930) train_loss=1581.55639648 time/batch=3.92s
17913/19499 (epoch 45.933) train_loss=799.11315918 time/batch=2.08s
17914/19499 (epoch 45.935) train_loss=714.75671387 time/batch=1.54s
17915/19499 (epoch 45.938) train_loss=597.87329102 time/batch=1.32s
17916/19499 (epoch 45.940) train_loss=276.81262207 time/batch=0.72s
17917/19499 (epoch 45.943) train_loss=494.95507812 time/batch=1.02s
17918/19499 (epoch 45.945) train_loss=345.94384766 time/batch=0.83s
17919/19499 (epoch 45.948) train_loss=1034.94128418 time/batch=2.02s
17920/19499 (epoch 45.951) train_loss=276.74084473 time/batch=0.87s
17921/19499 (epoch 45.953) train_loss=723.78295898 time/batch=1.42s
17922/19499 (epoch 45.956) train_loss=1515.51977539 time/batch=4.71s
17923/19499 (epoch 45.958) train_loss=157.06896973 time/batch=1.09s
17924/19499 (epoch 45.961) train_loss=1001.81072998 time/batch=1.79s
17925/19499 (epoch 45.963) train_loss=607.57690430 time/batch=1.36s
17926/19499 (epoch 45.966) train_loss=248.33023071 time/batch=0.66s
17927/19499 (epoch 45.969) train_loss=683.44653320 time/batch=1.36s
17928/19499 (epoch 45.971) train_loss=851.97399902 time/batch=1.78s
17929/19499 (epoch 45.974) train_loss=519.49340820 time/batch=1.24s
17930/19499 (epoch 45.976) train_loss=783.45458984 time/batch=1.58s
17931/19499 (epoch 45.979) train_loss=784.87200928 time/batch=1.69s
17932/19499 (epoch 45.981) train_loss=438.53967285 time/batch=1.05s
17933/19499 (epoch 45.984) train_loss=303.35870361 time/batch=0.73s
17934/19499 (epoch 45.986) train_loss=180.81132507 time/batch=0.44s
17935/19499 (epoch 45.989) train_loss=330.86999512 time/batch=0.68s
17936/19499 (epoch 45.992) train_loss=282.47567749 time/batch=0.66s
17937/19499 (epoch 45.994) train_loss=441.75204468 time/batch=0.93s
17938/19499 (epoch 45.997) train_loss=636.98596191 time/batch=1.32s
17939/19499 (epoch 45.999) train_loss=727.22607422 time/batch=1.56s
17940/19499 (epoch 46.002) train_loss=270.87481689 time/batch=0.76s
17941/19499 (epoch 46.004) train_loss=593.95141602 time/batch=1.15s
17942/19499 (epoch 46.007) train_loss=565.06591797 time/batch=1.23s
17943/19499 (epoch 46.010) train_loss=212.74205017 time/batch=0.59s
17944/19499 (epoch 46.012) train_loss=248.42945862 time/batch=0.54s
17945/19499 (epoch 46.015) train_loss=529.45666504 time/batch=1.07s
17946/19499 (epoch 46.017) train_loss=296.07257080 time/batch=0.76s
17947/19499 (epoch 46.020) train_loss=552.38629150 time/batch=1.14s
17948/19499 (epoch 46.022) train_loss=359.67218018 time/batch=0.87s
17949/19499 (epoch 46.025) train_loss=601.29406738 time/batch=1.23s
17950/19499 (epoch 46.027) train_loss=270.31121826 time/batch=0.71s
17951/19499 (epoch 46.030) train_loss=656.12249756 time/batch=1.26s
17952/19499 (epoch 46.033) train_loss=357.76611328 time/batch=0.87s
17953/19499 (epoch 46.035) train_loss=708.19335938 time/batch=1.42s
17954/19499 (epoch 46.038) train_loss=655.61810303 time/batch=1.46s
17955/19499 (epoch 46.040) train_loss=670.78747559 time/batch=1.42s
17956/19499 (epoch 46.043) train_loss=565.45880127 time/batch=1.22s
17957/19499 (epoch 46.045) train_loss=397.90231323 time/batch=0.88s
17958/19499 (epoch 46.048) train_loss=405.87594604 time/batch=0.86s
17959/19499 (epoch 46.051) train_loss=299.60806274 time/batch=0.71s
17960/19499 (epoch 46.053) train_loss=350.32995605 time/batch=0.79s
17961/19499 (epoch 46.056) train_loss=193.27044678 time/batch=0.48s
17962/19499 (epoch 46.058) train_loss=783.83300781 time/batch=1.50s
17963/19499 (epoch 46.061) train_loss=516.67004395 time/batch=1.21s
17964/19499 (epoch 46.063) train_loss=352.13311768 time/batch=0.84s
17965/19499 (epoch 46.066) train_loss=902.81347656 time/batch=1.81s
17966/19499 (epoch 46.069) train_loss=658.09704590 time/batch=1.41s
17967/19499 (epoch 46.071) train_loss=722.47009277 time/batch=1.51s
17968/19499 (epoch 46.074) train_loss=338.20172119 time/batch=0.84s
17969/19499 (epoch 46.076) train_loss=165.07946777 time/batch=0.41s
17970/19499 (epoch 46.079) train_loss=908.23693848 time/batch=1.67s
17971/19499 (epoch 46.081) train_loss=417.68048096 time/batch=1.04s
17972/19499 (epoch 46.084) train_loss=502.74078369 time/batch=1.07s
17973/19499 (epoch 46.086) train_loss=140.29241943 time/batch=0.42s
17974/19499 (epoch 46.089) train_loss=404.42205811 time/batch=0.79s
17975/19499 (epoch 46.092) train_loss=518.33935547 time/batch=1.11s
17976/19499 (epoch 46.094) train_loss=210.60659790 time/batch=0.58s
17977/19499 (epoch 46.097) train_loss=443.38397217 time/batch=0.89s
17978/19499 (epoch 46.099) train_loss=590.66284180 time/batch=1.23s
17979/19499 (epoch 46.102) train_loss=660.44140625 time/batch=1.43s
17980/19499 (epoch 46.104) train_loss=262.64611816 time/batch=0.69s
17981/19499 (epoch 46.107) train_loss=480.29489136 time/batch=0.97s
17982/19499 (epoch 46.110) train_loss=447.10577393 time/batch=0.98s
17983/19499 (epoch 46.112) train_loss=861.06951904 time/batch=1.72s
17984/19499 (epoch 46.115) train_loss=188.72387695 time/batch=0.62s
17985/19499 (epoch 46.117) train_loss=359.56777954 time/batch=0.73s
17986/19499 (epoch 46.120) train_loss=635.29028320 time/batch=1.24s
17987/19499 (epoch 46.122) train_loss=447.37713623 time/batch=1.00s
17988/19499 (epoch 46.125) train_loss=378.01626587 time/batch=0.82s
17989/19499 (epoch 46.127) train_loss=307.76077271 time/batch=0.70s
17990/19499 (epoch 46.130) train_loss=473.56756592 time/batch=0.96s
17991/19499 (epoch 46.133) train_loss=418.77679443 time/batch=0.92s
17992/19499 (epoch 46.135) train_loss=261.00213623 time/batch=0.62s
17993/19499 (epoch 46.138) train_loss=184.36415100 time/batch=0.43s
17994/19499 (epoch 46.140) train_loss=635.00024414 time/batch=1.18s
17995/19499 (epoch 46.143) train_loss=307.22760010 time/batch=0.78s
17996/19499 (epoch 46.145) train_loss=209.13148499 time/batch=0.49s
17997/19499 (epoch 46.148) train_loss=222.08526611 time/batch=0.47s
17998/19499 (epoch 46.151) train_loss=141.54672241 time/batch=0.35s
17999/19499 (epoch 46.153) train_loss=774.85614014 time/batch=1.45s
Validating
    loss:	404.102139

18000/19499 (epoch 46.156) train_loss=630.80627441 time/batch=6.25s
18001/19499 (epoch 46.158) train_loss=493.16226196 time/batch=1.01s
18002/19499 (epoch 46.161) train_loss=161.42762756 time/batch=0.43s
18003/19499 (epoch 46.163) train_loss=405.73104858 time/batch=0.78s
18004/19499 (epoch 46.166) train_loss=528.53601074 time/batch=1.10s
18005/19499 (epoch 46.169) train_loss=476.58819580 time/batch=1.05s
18006/19499 (epoch 46.171) train_loss=529.29772949 time/batch=1.11s
18007/19499 (epoch 46.174) train_loss=224.00814819 time/batch=0.57s
18008/19499 (epoch 46.176) train_loss=651.48376465 time/batch=1.20s
18009/19499 (epoch 46.179) train_loss=229.68258667 time/batch=0.64s
18010/19499 (epoch 46.181) train_loss=320.07733154 time/batch=0.67s
18011/19499 (epoch 46.184) train_loss=306.11663818 time/batch=0.67s
18012/19499 (epoch 46.186) train_loss=265.36834717 time/batch=0.62s
18013/19499 (epoch 46.189) train_loss=322.10827637 time/batch=0.69s
18014/19499 (epoch 46.192) train_loss=487.87176514 time/batch=1.01s
18015/19499 (epoch 46.194) train_loss=228.06271362 time/batch=0.58s
18016/19499 (epoch 46.197) train_loss=514.73657227 time/batch=1.02s
18017/19499 (epoch 46.199) train_loss=319.02868652 time/batch=0.76s
18018/19499 (epoch 46.202) train_loss=578.52502441 time/batch=1.14s
18019/19499 (epoch 46.204) train_loss=895.53082275 time/batch=1.70s
18020/19499 (epoch 46.207) train_loss=553.15173340 time/batch=1.19s
18021/19499 (epoch 46.210) train_loss=267.12860107 time/batch=0.67s
18022/19499 (epoch 46.212) train_loss=318.37774658 time/batch=0.69s
18023/19499 (epoch 46.215) train_loss=308.35260010 time/batch=0.70s
18024/19499 (epoch 46.217) train_loss=197.59994507 time/batch=0.48s
18025/19499 (epoch 46.220) train_loss=202.94519043 time/batch=0.44s
18026/19499 (epoch 46.222) train_loss=357.20779419 time/batch=0.75s
18027/19499 (epoch 46.225) train_loss=687.98754883 time/batch=1.43s
18028/19499 (epoch 46.227) train_loss=595.61108398 time/batch=1.29s
18029/19499 (epoch 46.230) train_loss=206.45275879 time/batch=0.57s
18030/19499 (epoch 46.233) train_loss=379.78244019 time/batch=0.76s
18031/19499 (epoch 46.235) train_loss=552.88543701 time/batch=1.15s
18032/19499 (epoch 46.238) train_loss=491.17138672 time/batch=1.09s
18033/19499 (epoch 46.240) train_loss=758.86401367 time/batch=1.62s
18034/19499 (epoch 46.243) train_loss=481.94342041 time/batch=1.08s
18035/19499 (epoch 46.245) train_loss=638.57965088 time/batch=1.28s
18036/19499 (epoch 46.248) train_loss=747.52929688 time/batch=1.65s
18037/19499 (epoch 46.251) train_loss=389.99047852 time/batch=0.96s
18038/19499 (epoch 46.253) train_loss=346.33602905 time/batch=0.78s
18039/19499 (epoch 46.256) train_loss=479.21569824 time/batch=1.00s
18040/19499 (epoch 46.258) train_loss=595.53485107 time/batch=1.30s
18041/19499 (epoch 46.261) train_loss=341.64904785 time/batch=0.84s
18042/19499 (epoch 46.263) train_loss=334.94332886 time/batch=0.78s
18043/19499 (epoch 46.266) train_loss=261.75881958 time/batch=0.61s
18044/19499 (epoch 46.269) train_loss=258.73986816 time/batch=0.58s
18045/19499 (epoch 46.271) train_loss=140.23510742 time/batch=0.36s
18046/19499 (epoch 46.274) train_loss=467.70178223 time/batch=0.89s
18047/19499 (epoch 46.276) train_loss=143.23010254 time/batch=0.44s
18048/19499 (epoch 46.279) train_loss=485.85678101 time/batch=0.94s
18049/19499 (epoch 46.281) train_loss=245.16970825 time/batch=0.62s
18050/19499 (epoch 46.284) train_loss=400.97970581 time/batch=0.83s
18051/19499 (epoch 46.286) train_loss=185.67370605 time/batch=0.48s
18052/19499 (epoch 46.289) train_loss=459.96392822 time/batch=0.90s
18053/19499 (epoch 46.292) train_loss=405.47564697 time/batch=0.92s
18054/19499 (epoch 46.294) train_loss=451.87774658 time/batch=0.97s
18055/19499 (epoch 46.297) train_loss=365.55584717 time/batch=0.84s
18056/19499 (epoch 46.299) train_loss=349.23965454 time/batch=0.76s
18057/19499 (epoch 46.302) train_loss=551.88360596 time/batch=1.08s
18058/19499 (epoch 46.304) train_loss=494.21704102 time/batch=1.06s
18059/19499 (epoch 46.307) train_loss=295.37344360 time/batch=0.72s
18060/19499 (epoch 46.310) train_loss=524.49072266 time/batch=1.02s
18061/19499 (epoch 46.312) train_loss=214.88473511 time/batch=0.56s
18062/19499 (epoch 46.315) train_loss=416.95947266 time/batch=0.84s
18063/19499 (epoch 46.317) train_loss=658.99389648 time/batch=1.59s
18064/19499 (epoch 46.320) train_loss=322.96405029 time/batch=0.84s
18065/19499 (epoch 46.322) train_loss=182.27105713 time/batch=0.44s
18066/19499 (epoch 46.325) train_loss=261.10064697 time/batch=0.55s
18067/19499 (epoch 46.327) train_loss=283.67901611 time/batch=0.62s
18068/19499 (epoch 46.330) train_loss=354.88903809 time/batch=0.76s
18069/19499 (epoch 46.333) train_loss=373.43969727 time/batch=0.78s
18070/19499 (epoch 46.335) train_loss=541.96350098 time/batch=1.12s
18071/19499 (epoch 46.338) train_loss=537.07183838 time/batch=1.11s
18072/19499 (epoch 46.340) train_loss=293.39465332 time/batch=0.69s
18073/19499 (epoch 46.343) train_loss=601.04394531 time/batch=1.17s
18074/19499 (epoch 46.345) train_loss=414.32385254 time/batch=0.92s
18075/19499 (epoch 46.348) train_loss=602.95910645 time/batch=1.19s
18076/19499 (epoch 46.351) train_loss=433.86779785 time/batch=0.94s
18077/19499 (epoch 46.353) train_loss=285.04330444 time/batch=0.67s
18078/19499 (epoch 46.356) train_loss=373.51574707 time/batch=0.77s
18079/19499 (epoch 46.358) train_loss=213.95117188 time/batch=0.51s
18080/19499 (epoch 46.361) train_loss=327.02490234 time/batch=0.67s
18081/19499 (epoch 46.363) train_loss=442.25119019 time/batch=0.91s
18082/19499 (epoch 46.366) train_loss=453.10867310 time/batch=0.97s
18083/19499 (epoch 46.369) train_loss=342.66479492 time/batch=0.79s
18084/19499 (epoch 46.371) train_loss=166.56138611 time/batch=0.41s
18085/19499 (epoch 46.374) train_loss=474.93878174 time/batch=0.90s
18086/19499 (epoch 46.376) train_loss=224.41857910 time/batch=0.57s
18087/19499 (epoch 46.379) train_loss=233.90905762 time/batch=0.50s
18088/19499 (epoch 46.381) train_loss=368.42504883 time/batch=0.74s
18089/19499 (epoch 46.384) train_loss=413.63070679 time/batch=0.87s
18090/19499 (epoch 46.386) train_loss=223.31604004 time/batch=0.56s
18091/19499 (epoch 46.389) train_loss=372.08972168 time/batch=0.77s
18092/19499 (epoch 46.392) train_loss=355.01950073 time/batch=0.77s
18093/19499 (epoch 46.394) train_loss=272.65637207 time/batch=0.63s
18094/19499 (epoch 46.397) train_loss=389.74710083 time/batch=0.81s
18095/19499 (epoch 46.399) train_loss=271.37374878 time/batch=0.66s
18096/19499 (epoch 46.402) train_loss=398.01217651 time/batch=0.83s
18097/19499 (epoch 46.404) train_loss=284.47448730 time/batch=0.69s
18098/19499 (epoch 46.407) train_loss=433.75238037 time/batch=0.87s
18099/19499 (epoch 46.410) train_loss=170.30911255 time/batch=0.47s
18100/19499 (epoch 46.412) train_loss=514.88671875 time/batch=1.01s
18101/19499 (epoch 46.415) train_loss=472.60491943 time/batch=1.02s
18102/19499 (epoch 46.417) train_loss=533.04833984 time/batch=1.08s
18103/19499 (epoch 46.420) train_loss=247.87315369 time/batch=0.61s
18104/19499 (epoch 46.422) train_loss=513.08764648 time/batch=1.04s
18105/19499 (epoch 46.425) train_loss=506.47766113 time/batch=1.09s
18106/19499 (epoch 46.428) train_loss=191.15274048 time/batch=0.53s
18107/19499 (epoch 46.430) train_loss=332.50482178 time/batch=0.67s
18108/19499 (epoch 46.433) train_loss=211.41433716 time/batch=0.52s
18109/19499 (epoch 46.435) train_loss=401.88946533 time/batch=0.83s
18110/19499 (epoch 46.438) train_loss=363.39639282 time/batch=0.84s
18111/19499 (epoch 46.440) train_loss=435.41107178 time/batch=0.91s
18112/19499 (epoch 46.443) train_loss=400.82482910 time/batch=0.87s
18113/19499 (epoch 46.445) train_loss=347.83126831 time/batch=0.78s
18114/19499 (epoch 46.448) train_loss=296.58386230 time/batch=0.67s
18115/19499 (epoch 46.451) train_loss=250.36412048 time/batch=0.56s
18116/19499 (epoch 46.453) train_loss=344.91900635 time/batch=0.71s
18117/19499 (epoch 46.456) train_loss=724.82324219 time/batch=1.59s
18118/19499 (epoch 46.458) train_loss=362.83734131 time/batch=0.88s
18119/19499 (epoch 46.461) train_loss=389.93344116 time/batch=0.83s
18120/19499 (epoch 46.463) train_loss=192.52227783 time/batch=0.49s
18121/19499 (epoch 46.466) train_loss=485.34466553 time/batch=0.94s
18122/19499 (epoch 46.469) train_loss=192.59390259 time/batch=0.52s
18123/19499 (epoch 46.471) train_loss=274.68127441 time/batch=0.59s
18124/19499 (epoch 46.474) train_loss=180.35638428 time/batch=0.43s
18125/19499 (epoch 46.476) train_loss=180.46835327 time/batch=0.42s
18126/19499 (epoch 46.479) train_loss=501.82556152 time/batch=1.02s
18127/19499 (epoch 46.481) train_loss=241.99938965 time/batch=0.64s
18128/19499 (epoch 46.484) train_loss=373.34378052 time/batch=0.79s
18129/19499 (epoch 46.486) train_loss=425.22515869 time/batch=0.87s
18130/19499 (epoch 46.489) train_loss=198.42152405 time/batch=0.50s
18131/19499 (epoch 46.492) train_loss=329.67471313 time/batch=0.69s
18132/19499 (epoch 46.494) train_loss=342.15194702 time/batch=0.75s
18133/19499 (epoch 46.497) train_loss=306.00363159 time/batch=0.69s
18134/19499 (epoch 46.499) train_loss=226.30038452 time/batch=0.54s
18135/19499 (epoch 46.502) train_loss=251.85803223 time/batch=0.55s
18136/19499 (epoch 46.504) train_loss=340.62362671 time/batch=0.75s
18137/19499 (epoch 46.507) train_loss=589.93884277 time/batch=1.25s
18138/19499 (epoch 46.510) train_loss=282.75384521 time/batch=0.72s
18139/19499 (epoch 46.512) train_loss=576.52331543 time/batch=1.23s
18140/19499 (epoch 46.515) train_loss=381.49899292 time/batch=0.89s
18141/19499 (epoch 46.517) train_loss=284.07528687 time/batch=0.65s
18142/19499 (epoch 46.520) train_loss=254.26623535 time/batch=0.58s
18143/19499 (epoch 46.522) train_loss=266.90985107 time/batch=0.59s
18144/19499 (epoch 46.525) train_loss=365.82965088 time/batch=0.78s
18145/19499 (epoch 46.528) train_loss=373.11410522 time/batch=0.83s
18146/19499 (epoch 46.530) train_loss=244.06680298 time/batch=0.59s
18147/19499 (epoch 46.533) train_loss=296.32495117 time/batch=0.64s
18148/19499 (epoch 46.535) train_loss=309.23248291 time/batch=0.67s
18149/19499 (epoch 46.538) train_loss=347.26406860 time/batch=0.77s
18150/19499 (epoch 46.540) train_loss=531.66180420 time/batch=1.08s
18151/19499 (epoch 46.543) train_loss=298.45465088 time/batch=0.72s
18152/19499 (epoch 46.545) train_loss=544.08575439 time/batch=1.09s
18153/19499 (epoch 46.548) train_loss=232.77670288 time/batch=0.59s
18154/19499 (epoch 46.551) train_loss=235.09732056 time/batch=0.51s
